mol_id,SMILES,formula,inchi,mass,HOMO(eV),LUMO(eV),GAP(eV),dipole_moment
000002402,O=C1NC(=O)C(=C1c1cn(c2c1cccc2)CCCN1CCNCC1)c1c[nH]c2c1cccc2,C27H27N5O2,"InChI=1S/C27H27N5O2/c33-26-24(20-16-29-22-8-3-1-6-18(20)22)25(27(34)30-26)21-17-32(23-9-4-2-7-19(21)23)13-5-12-31-14-10-28-11-15-31/h1-4,6-9,16-17,28-29H,5,10-15H2,(H,30,33,34)",453.53558,-4.8953281704950005,-2.20956446606,2.6857637044350007,7.4981814541958105
000002403,NCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1cn(c2c1cccc2)C,C24H22N4O2,"InChI=1S/C24H22N4O2/c1-27-13-17(15-7-2-4-9-19(15)27)21-22(24(30)26-23(21)29)18-14-28(12-6-11-25)20-10-5-3-8-16(18)20/h2-5,7-10,13-14H,6,11-12,25H2,1H3,(H,26,29,30)",398.45708,-5.3279891927900005,-2.09527664885,3.2327125439400004,6.56842673549618
000002404,NCC1CCn2c(C1)c(C1=C(C(=O)NC1=O)c1cn(c3c1cccc3)C)c1c2cccc1,C26H24N4O2,"InChI=1S/C26H24N4O2/c1-29-14-18(16-6-2-4-8-19(16)29)23-24(26(32)28-25(23)31)22-17-7-3-5-9-20(17)30-11-10-15(13-27)12-21(22)30/h2-9,14-15H,10-13,27H2,1H3,(H,28,31,32)",424.49436,-4.97968346415,-2.1007189258600003,2.8789645382899995,5.857197272913898
000002405,OC(COc1ccc(cc1)COCCOC(C)C)CNC(C)C,C18H31NO4,"InChI=1S/C18H31NO4/c1-14(2)19-11-17(20)13-23-18-7-5-16(6-8-18)12-21-9-10-22-15(3)4/h5-8,14-15,17,19-20H,9-13H2,1-4H3",325.44304,-5.733438830035,0.029932523554999868,5.76337135359,2.096962856541336
000002406,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,C12H6Cl4O2S,"InChI=1S/C12H6Cl4O2S/c13-5-1-7(15)11(17)9(3-5)19-10-4-6(14)2-8(16)12(10)18/h1-4,17-18H",356.05184,-6.141609605785001,-1.50751073177,4.634098874015001,3.176488180157137
000002408,Clc1ccc2c(c1)C(=O)C1(C(=N2)N(CC1)c1ccccc1)O,C17H13ClN2O2,"InChI=1S/C17H13ClN2O2/c18-11-6-7-14-13(10-11)15(21)17(22)8-9-20(16(17)19-14)12-4-2-1-3-5-12/h1-7,10,22H,8-9H2",312.75032,-5.640920120865,-2.212285604565,3.4286345163000003,3.940349396255743
000002409,CC=C(C=C1CN=C2C(C1=O)(O)CCN2c1ccccc1)C,C18H20N2O2,"InChI=1S/C18H20N2O2/c1-3-13(2)11-14-12-19-17-18(22,16(14)21)9-10-20(17)15-7-5-4-6-8-15/h3-8,11,22H,9-10,12H2,1-2H3",296.3636,-5.40418107093,-1.526558701305,3.877622369625,2.2689495773068646
000002413,Cc1cccc(c1)C12SCCN1C(=O)c1c2cccc1,C17H15NOS,"InChI=1S/C17H15NOS/c1-12-5-4-6-13(11-12)17-15-8-3-2-7-14(15)16(19)18(17)9-10-20-17/h2-8,11H,9-10H2,1H3",281.3721,-5.923918525385,-1.3333578674500002,4.590560657935,2.5938963871691176
000002414,COC(=O)C1CSC2(N1C(=O)c1c2cccc1)c1ccccc1,C18H15NO3S,"InChI=1S/C18H15NO3S/c1-22-17(21)15-11-23-18(12-7-3-2-4-8-12)14-10-6-5-9-13(14)16(20)19(15)18/h2-10,15H,11H2,1H3",325.3816,-5.994668126515,-1.4530879616700005,4.541580164845,3.07654437408499
000002415,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(n2C(=O)c1ccc(cc1)Cl)C,C23H23ClN2O4,"InChI=1S/C23H23ClN2O4/c1-15-19(14-22(27)25-9-11-30-12-10-25)20-13-18(29-2)7-8-21(20)26(15)23(28)16-3-5-17(24)6-4-16/h3-8,13H,9-12,14H2,1-2H3",426.89272,-5.695342890965001,-1.2435602967849997,4.451782594180001,4.577073487130833
000002418,OC(c1ccc2c(c1)C(C)(C)CCC2(C)C)C(=O)Nc1ccc(cc1F)C(=O)O,C23H26FNO4,"InChI=1S/C23H26FNO4/c1-22(2)9-10-23(3,4)16-11-13(5-7-15(16)22)19(26)20(27)25-18-8-6-14(21(28)29)12-17(18)24/h5-8,11-12,19,26H,9-10H2,1-4H3,(H,25,27)(H,28,29)",399.4552432,-6.457261672365,-1.3360790059549998,5.12118266641,5.397790745913183
000002419,COc1ccccc1N1CCN(CC1)CCN1C(=O)CC2(CC1=O)CCCC2,C22H31N3O3,"InChI=1S/C22H31N3O3/c1-28-19-7-3-2-6-18(19)24-13-10-23(11-14-24)12-15-25-20(26)16-22(17-21(25)27)8-4-5-9-22/h2-3,6-7H,4-5,8-17H2,1H3",385.49984,-5.33887374681,-0.6149773021299998,4.72389644468,5.38800182227716
000002420,CC(c1ccc(cc1)C(N=O)C)N=O,C10H12N2O2,"InChI=1S/C10H12N2O2/c1-7(11-13)9-3-5-10(6-4-9)8(2)12-14/h3-8H,1-2H3",192.21448,-5.8232364007,-2.2204490200800002,3.6027873806199997,5.8906705900092565e-05
000002421,COC(=O)CN(c1ccc(cc1)N(CC(=O)OC)N=O)N=O,C12H14N4O6,"InChI=1S/C12H14N4O6/c1-21-11(17)7-15(13-19)9-3-5-10(6-4-9)16(14-20)8-12(18)22-2/h3-6H,7-8H2,1-2H3",310.26276,-6.23684945346,-1.3469635599750003,4.889885893484999,3.2625068257905605
000002422,OCCCNc1nc(NCc2ccccc2)c2c(n1)n(cn2)C(C)C,C18H24N6O,"InChI=1S/C18H24N6O/c1-13(2)24-12-21-15-16(20-11-14-7-4-3-5-8-14)22-18(23-17(15)24)19-9-6-10-25/h3-5,7-8,12-13,25H,6,9-11H2,1-2H3,(H2,19,20,22,23)",340.42276,-5.20281682156,-0.41089191425500005,4.791924907305,0.24664482989716205
000002423,COC(C(=CC=C(C(=O)O)C)C)CC=CC=CCCC=CCC(C=CC(=CC(=O)O)CC(=O)O)C,C28H38O7,"InChI=1S/C28H38O7/c1-21(15-18-24(19-26(29)30)20-27(31)32)13-11-9-7-5-6-8-10-12-14-25(35-4)22(2)16-17-23(3)28(33)34/h6,8-12,15-19,21,25H,5,7,13-14,20H2,1-4H3,(H,29,30)(H,31,32)(H,33,34)",486.59712,-5.76337135359,-1.4558091001750002,4.307562253415,7.852061565610271
000002424,O=C(c1ccccc1)OC(CCc1cccc2c1cc([nH]2)C)CNC(C)(C)C,C24H30N2O2,"InChI=1S/C24H30N2O2/c1-17-15-21-18(11-8-12-22(21)26-17)13-14-20(16-25-24(2,3)4)28-23(27)19-9-6-5-7-10-19/h5-12,15,20,25-26H,13-14,16H2,1-4H3",378.5072,-5.243633899135,-1.1238302025650002,4.11980369657,3.426602842146285
000002430,OC1CC2C(C1)C=CCCCC(OC(=O)C=CC2O)C,C16H24O4,"InChI=1S/C16H24O4/c1-11-5-3-2-4-6-12-9-13(17)10-14(12)15(18)7-8-16(19)20-11/h4,6-8,11-15,17-18H,2-3,5,9-10H2,1H3",280.35936,-6.245012868975,-0.4353821607999997,5.809630708175001,2.8693488385208585
000002437,CC(Cc1ccc(cc1)OCC(=O)O)NCC(c1cccc(c1)Cl)O,C19H22ClNO4,"InChI=1S/C19H22ClNO4/c1-13(21-11-18(22)15-3-2-4-16(20)10-15)9-14-5-7-17(8-6-14)25-12-19(23)24/h2-8,10,13,18,21-22H,9,11-12H2,1H3,(H,23,24)",363.83528,-6.08446569718,-0.3510268671450003,5.733438830034999,5.0761720293415
000002438,CN1CCC(CC1)c1c[nH]c2c1cc(O)cc2,C14H18N2O,"InChI=1S/C14H18N2O/c1-16-6-4-10(5-7-16)13-9-15-14-3-2-11(17)8-12(13)14/h2-3,8-10,15,17H,4-7H2,1H3",230.30552,-5.175605436510001,-0.16054717179499978,5.015058264715001,1.1393916074221364
000002449,OC(=O)CCCCCC(C1=C(C)C(=O)C(=C(C1=O)C)C)c1ccccc1,C22H26O4,"InChI=1S/C22H26O4/c1-14-15(2)22(26)20(16(3)21(14)25)18(17-10-6-4-7-11-17)12-8-5-9-13-19(23)24/h4,6-7,10-11,18H,5,8-9,12-13H2,1-3H3,(H,23,24)",354.43944,-6.46542508788,-2.761955582575,3.7034695053049997,2.9086181767531816
000002454,COC(=O)C(=CNc1ccc(nc1)Oc1ccccc1OC(C)C)NC(=O)c1ccccc1,C25H25N3O5,"InChI=1S/C25H25N3O5/c1-17(2)32-21-11-7-8-12-22(21)33-23-14-13-19(15-27-23)26-16-20(25(30)31-3)28-24(29)18-9-5-4-6-10-18/h4-17,26H,1-3H3,(H,28,29)",447.4831,-4.971520048635,-1.09389767901,3.877622369625,4.573395126905284
000002455,O=C(c1snnc1C)Nc1ccc(cc1)n1nc(cc1C(F)(F)F)C(F)(F)F,C15H9F6N5OS,"InChI=1S/C15H9F6N5OS/c1-7-12(28-25-23-7)13(27)22-8-2-4-9(5-3-8)26-11(15(19,20)21)6-10(24-26)14(16,17)18/h2-6H,1H3,(H,22,27)",421.3202792,-6.8001251239950005,-2.451745793005,4.34837933099,2.473373410396821
000002456,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1,C13H13NO2S,"InChI=1S/C13H13NO2S/c1-11-7-9-13(10-8-11)17(15,16)14-12-5-3-2-4-6-12/h2-10,14H,1H3",247.31282,-5.804188431165,-1.21907005024,4.585118380925,5.194497253657855
000002457,C1CN=C(N1)c1ccc2c(n1)cccc2,C12H11N3,"InChI=1S/C12H11N3/c1-2-4-10-9(3-1)5-6-11(15-10)12-13-7-8-14-12/h1-6H,7-8H2,(H,13,14)",197.23584,-5.798746154155,-1.6217985489800002,4.176947605175,1.5040305404924463
000002458,C=CC(C1(CCC=C(C)C)C(=O)Nc2c(C1=O)cccc2)(C)C,C20H25NO2,"InChI=1S/C20H25NO2/c1-6-19(4,5)20(13-9-10-14(2)3)17(22)15-11-7-8-12-16(15)21-18(20)23/h6-8,10-12H,1,9,13H2,2-5H3,(H,21,23)",311.418,-5.864053478275,-1.847653044895,4.01640043338,3.535928538588273
000002459,SCC(C(=O)O)NC(=O)C(S)(C)C,C7H13NO3S2,"InChI=1S/C7H13NO3S2/c1-7(2,13)6(11)8-4(3-12)5(9)10/h4,12-13H,3H2,1-2H3,(H,8,11)(H,9,10)",223.31302,-6.528011273495,-0.62041957914,5.907591694355,4.408171518179958
000002460,CCCC(=O)OC1C2OP(=O)(O)OCC2OC1n1cnc2c1ncnc2NC(=O)CCC,C18H24N5O8P,"InChI=1S/C18H24N5O8P/c1-3-5-11(24)22-16-13-17(20-8-19-16)23(9-21-13)18-15(30-12(25)6-4-2)14-10(29-18)7-28-32(26,27)31-14/h8-10,14-15,18H,3-7H2,1-2H3,(H,26,27)(H,19,20,22,24)",469.385621,-6.342973855155,-1.2734928203399996,5.069481034815,4.179880012742112
000002461,CCCCC1C(=O)NC(=O)N(C1=O)C1CCCCC1,C14H22N2O3,"InChI=1S/C14H22N2O3/c1-2-3-9-11-12(17)15-14(19)16(13(11)18)10-7-5-4-6-8-10/h10-11H,2-9H2,1H3,(H,15,17,19)",266.33608,-7.11849832908,-1.2000220807049997,5.918476248375001,1.683380495779549
000002462,CCCC1OC2C(O1)(C(=O)CO)C1(C(C2)C2CCC3=CC(=O)C=CC3(C2C(C1)O)C)C,C25H34O6,"InChI=1S/C25H34O6/c1-4-5-21-30-20-11-17-16-7-6-14-10-15(27)8-9-23(14,2)22(16)18(28)12-24(17,3)25(20,31-21)19(29)13-26/h8-10,16-18,20-22,26,28H,4-7,11-13H2,1-3H3",430.53386,-6.171542129340001,-1.2544448508050001,4.9170972785350004,6.675770476927139
000002463,CC(=CC(=NNc1nncc2c1cccc2)C)C,C14H16N4,"InChI=1S/C14H16N4/c1-10(2)8-11(3)16-18-14-13-7-5-4-6-12(13)9-15-17-14/h4-9H,1-3H3,(H,17,18)",240.30364,-5.570170519735,-1.4041074685800004,4.166063051155,4.077038513236784
000002464,OC1CCC2(C(C1)CCC1C2CCC2(C1(O)CCC2c1ccc(=O)oc1)C)C,C24H34O4,"InChI=1S/C24H34O4/c1-22-10-7-17(25)13-16(22)4-5-20-19(22)8-11-23(2)18(9-12-24(20,23)27)15-3-6-21(26)28-14-15/h3,6,14,16-20,25,27H,4-5,7-13H2,1-2H3",386.52436,-6.196032375885,-1.7306440891800001,4.465388286705,4.809395330772466
000002465,OC(COc1ccccc1OCC1CCCO1)CNC(C)(C)C,C18H29NO4,"InChI=1S/C18H29NO4/c1-18(2,3)19-11-14(20)12-22-16-8-4-5-9-17(16)23-13-15-7-6-10-21-15/h4-5,8-9,14-15,19-20H,6-7,10-13H2,1-3H3",323.42716,-5.6055453203,-0.05170163159499985,5.553843688705,2.3879995926802415
000002466,CCCCOc1ccc(cc1)CC(=O)NO,C12H17NO3,"InChI=1S/C12H17NO3/c1-2-3-8-16-11-6-4-10(5-7-11)9-12(14)13-15/h4-7,15H,2-3,8-9H2,1H3,(H,13,14)",223.26828,-5.921197386879999,-0.41089191425500005,5.510305472624999,3.5508873737843336
000002467,COc1cc(OC)cc(c1C(=O)CCCN1CCCC1)OC,C17H25NO4,"InChI=1S/C17H25NO4/c1-20-13-11-15(21-2)17(16(12-13)22-3)14(19)7-6-10-18-8-4-5-9-18/h11-12H,4-10H2,1-3H3",307.3847,-5.4286713174750005,-0.1714317258150002,5.25723959166,4.980454728682613
000002468,CCCCN=C(N=C(N)N)N,C6H15N5,"InChI=1S/C6H15N5/c1-2-3-4-10-6(9)11-5(7)8/h2-4H2,1H3,(H6,7,8,9,10,11)",157.2168,-5.56200710422,0.02449024654499965,5.586497350765,1.9368844803813159
000002471,CCCCNc1cc(cc(c1Oc1ccccc1)S(=O)(=O)N)C(=O)O,C17H20N2O5S,"InChI=1S/C17H20N2O5S/c1-2-3-9-19-14-10-12(17(20)21)11-15(25(18,22)23)16(14)24-13-7-5-4-6-8-13/h4-8,10-11,19H,2-3,9H2,1H3,(H,20,21)(H2,18,22,23)",364.4161,-6.16065757532,-1.5483278093450004,4.612329765975,7.237555906674158
000002472,CCCC(=O)N1CCCN(CC1)c1nc(N)c2c(n1)cc(c(c2)OC)OC,C19H27N5O3,"InChI=1S/C19H27N5O3/c1-4-6-17(25)23-7-5-8-24(10-9-23)19-21-14-12-16(27-3)15(26-2)11-13(14)18(20)22-19/h11-12H,4-10H2,1-3H3,(H2,20,21,22)",373.44938,-4.846347677405,-0.6313041331599996,4.215043544245001,2.1328807781779555
000002473,N#Cc1ccccc1OCC(CNC(C)(C)C)O,C14H20N2O2,"InChI=1S/C14H20N2O2/c1-14(2,3)16-9-12(17)10-18-13-7-5-4-6-11(13)8-15/h4-7,12,16-17H,9-10H2,1-3H3",248.3208,-5.994668126515,-1.1020610945250002,4.89260703199,1.624433282086402
000002474,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,C18H28N2O,"InChI=1S/C18H28N2O/c1-4-5-12-20-13-7-6-11-16(20)18(21)19-17-14(2)9-8-10-15(17)3/h8-10,16H,4-7,11-13H2,1-3H3,(H,19,21)",288.42772,-5.864053478275,-0.05170163159499985,5.81235184668,3.2003810037961107
000002475,OC(COc1cc(C)ccc1Cl)CNC(C)(C)C,C14H22ClNO2,"InChI=1S/C14H22ClNO2/c1-10-5-6-12(15)13(7-10)18-9-11(17)8-16-14(2,3)4/h5-7,11,16-17H,8-9H2,1-4H3",271.78298,-5.84500550874,-0.21496994189500018,5.630035566845,1.100776737236484
000002477,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,C21H31N5O2,"InChI=1S/C21H31N5O2/c27-18-16-21(6-1-2-7-21)17-19(28)26(18)11-4-3-10-24-12-14-25(15-13-24)20-22-8-5-9-23-20/h5,8-9H,1-4,6-7,10-17H2",385.50314,-5.080365588835,-0.7891301664499997,4.291235422385,3.314878919107152
000002478,CS(=O)(=O)OCCCCOS(=O)(=O)C,C6H14O6S2,"InChI=1S/C6H14O6S2/c1-13(7,8)11-5-3-4-6-12-14(2,9)10/h3-6H2,1-2H3",246.30176,-7.801504093835001,0.5279008699699999,8.329404963805,4.339413736847987
000002479,CCC(C1(CC)C(=O)NC(=O)NC1=O)C,C10H16N2O3,"InChI=1S/C10H16N2O3/c1-4-6(3)10(5-2)7(13)11-9(15)12-8(10)14/h6H,4-5H2,1-3H3,(H2,11,12,13,14,15)",212.24564,-7.240949561805,-1.1728106956549995,6.068138866150001,1.1714181762304186
000002480,CCCCN(CCCC)CCCOC(=O)c1ccc(cc1)N,C18H30N2O2,"InChI=1S/C18H30N2O2/c1-3-5-12-20(13-6-4-2)14-7-15-22-18(21)16-8-10-17(19)11-9-16/h8-11H,3-7,12-15,19H2,1-2H3",306.443,-5.6164298743200005,-0.6585155182099998,4.957914356110001,3.2530694484448066
000002481,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,C11H16N2O3,"InChI=1S/C11H16N2O3/c1-4-5-11(6-7(2)3)8(14)12-10(16)13-9(11)15/h4,7H,1,5-6H2,2-3H3,(H2,12,13,14,15,16)",224.25634,-7.265439808350001,-1.183695249675,6.081744558675001,1.063274339576104
000002482,CCCCOC(=O)c1ccc(cc1)N,C11H15NO2,"InChI=1S/C11H15NO2/c1-2-3-8-14-11(13)9-4-6-10(12)7-5-9/h4-7H,2-3,8,12H2,1H3",193.2423,-5.64364125937,-0.6911691802700002,4.9524720791,3.8397420150043935
000002483,Oc1ccc(c(c1)O)C(=O)C=Cc1ccc(c(c1)O)O,C15H12O5,"InChI=1S/C15H12O5/c16-10-3-4-11(14(19)8-10)12(17)5-1-9-2-6-13(18)15(20)7-9/h1-8,16,18-20H",272.25278,-5.70894858349,-1.83948962938,3.8694589541099997,4.675698865715157
000002484,CN(Cc1cccc2c1cccc2)Cc1ccc(cc1)C(C)(C)C,C23H27N,"InChI=1S/C23H27N/c1-23(2,3)21-14-12-18(13-15-21)16-24(4)17-20-10-7-9-19-8-5-6-11-22(19)20/h5-15H,16-17H2,1-4H3",317.46718,-5.662689228905,-0.9333505072149997,4.7293387216900005,0.5032864447866642
000002486,CCCCC(CNC(=O)CC(OC(=O)CCC(=O)O)C)CC,C16H29NO5,"InChI=1S/C16H29NO5/c1-4-6-7-13(5-2)11-17-14(18)10-12(3)22-16(21)9-8-15(19)20/h12-13H,4-11H2,1-3H3,(H,17,18)(H,19,20)",315.40516,-6.495357611435,-0.06258618561500029,6.4327714258199995,8.55836207554448
000002487,Oc1ccc2c(c1)C13CCCCC3(C(C2)N(CC1)CC1CCC1)O,C21H29NO2,"InChI=1S/C21H29NO2/c23-17-7-6-16-12-19-21(24)9-2-1-8-20(21,18(16)13-17)10-11-22(19)14-15-4-3-5-15/h6-7,13,15,19,23-24H,1-5,8-12,14H2",327.46046,-5.57833393525,-0.07074960113000017,5.50758433412,1.2939380900591804
000002490,COC(=O)C1(OC(=O)C(C1c1ccc(cc1)O)O)Cc1ccc(c(c1)CC=C(C)C)O,C24H26O7,"InChI=1S/C24H26O7/c1-14(2)4-6-17-12-15(5-11-19(17)26)13-24(23(29)30-3)20(21(27)22(28)31-24)16-7-9-18(25)10-8-16/h4-5,7-12,20-21,25-27H,6,13H2,1-3H3",426.45904,-5.64908353638,-0.5796025015649997,5.069481034815,6.634398165396165
000002491,Fc1ccc(cc1)Oc1cccc(c1)C=CC(N(C(=O)N)O)C,C17H17FN2O3,"InChI=1S/C17H17FN2O3/c1-12(20(22)17(19)21)5-6-13-3-2-4-16(11-13)23-15-9-7-14(18)8-10-15/h2-12,22H,1H3,(H2,19,21)",316.3268832,-5.6463623978749995,-0.5551122550200001,5.091250142854999,4.531941764998862
000002494,C=CCN1CC(C)N(CC1C)C(c1cccc(c1)O)c1ccc(cc1)C(=O)N(CC)CC,C27H37N3O2,"InChI=1S/C27H37N3O2/c1-6-16-29-18-21(5)30(19-20(29)4)26(24-10-9-11-25(31)17-24)22-12-14-23(15-13-22)27(32)28(7-2)8-3/h6,9-15,17,20-21,26,31H,1,7-8,16,18-19H2,2-5H3",435.60158,-5.20281682156,-0.5932081940899998,4.60960862747,4.365806809955177
000002505,CCCCCCCCCCCCCC=CC(C(NC(=O)C)CO)O,C20H39NO3,"InChI=1S/C20H39NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20(24)19(17-22)21-18(2)23/h15-16,19-20,22,24H,3-14,17H2,1-2H3,(H,21,23)",341.52856,-6.408281179275,0.11700895571499981,6.52529013499,3.0783469944315893
000002506,CCCCCCCCCCCCCCCC(C(NC(=O)C)CO)O,C20H41NO3,"InChI=1S/C20H41NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-20(24)19(17-22)21-18(2)23/h19-20,22,24H,3-17H2,1-2H3,(H,21,23)",343.54444,-6.49807874994,0.41089191425500005,6.908970664195,3.354992183913101
000002507,OOC1(Cc2ccc(cc2)O)N=c2n(C1=O)cc(nc2Cc1ccccc1)c1ccc(cc1)O,C26H21N3O5,"InChI=1S/C26H21N3O5/c30-20-10-6-18(7-11-20)15-26(34-33)25(32)29-16-23(19-8-12-21(31)13-9-19)27-22(24(29)28-26)14-17-4-2-1-3-5-17/h1-13,16,30-31,33H,14-15H2",455.46204,-5.532074580665,-2.413649853935,3.1184247267300003,1.4810111216449389
000002508,CCCCCCCCCCCCCC=CC(C(NC(=O)CCCCCCC)CO)O,C26H51NO3,"InChI=1S/C26H51NO3/c1-3-5-7-9-10-11-12-13-14-15-16-18-19-21-25(29)24(23-28)27-26(30)22-20-17-8-6-4-2/h19,21,24-25,28-29H,3-18,20,22-23H2,1-2H3,(H,27,30)",425.68804,-6.386512071235,0.10612440169500026,6.49263647293,3.037357784707788
000002509,CCCCCCCCCCCCCC=CC(C(NCCCCCCCC)CO)O,C26H53NO2,"InChI=1S/C26H53NO2/c1-3-5-7-9-11-12-13-14-15-16-17-18-20-22-26(29)25(24-28)27-23-21-19-10-8-6-4-2/h20,22,25-29H,3-19,21,23-24H2,1-2H3",411.70452,-5.90487055585,0.3183732050849999,6.2232437609349995,1.5896223272406562
000002510,CCCCCCCCCCCCCCCC(C(NC(=O)CCCCCCC)CO)O,C26H53NO3,"InChI=1S/C26H53NO3/c1-3-5-7-9-10-11-12-13-14-15-16-18-19-21-25(29)24(23-28)27-26(30)22-20-17-8-6-4-2/h24-25,28-29H,3-23H2,1-2H3,(H,27,30)",427.70392,-6.44909825685,0.764639919905,7.213738176755,1.172393166481279
000002515,CCOC(=O)NNc1ccc(nn1)N(CC(O)C)CC,C12H21N5O3,"InChI=1S/C12H21N5O3/c1-4-17(8-9(3)18)11-7-6-10(13-15-11)14-16-12(19)20-5-2/h6-7,9,18H,4-5,8H2,1-3H3,(H,13,14)(H,16,19)",283.32684,-5.26812414568,-1.009542385355,4.258581760325,2.449691661711735
000002517,CC(=O)OCC1(O)CC23CC1CCC3C1(C(CC2)c2ccoc2CC1)C,C22H30O4,"InChI=1S/C22H30O4/c1-14(23)26-13-22(24)12-21-9-5-17-16-7-10-25-18(16)6-8-20(17,2)19(21)4-3-15(22)11-21/h7,10,15,17,19,24H,3-6,8-9,11-13H2,1-2H3",358.4712,-5.45860384103,-0.12789350973500024,5.330710331295,2.8885745900575253
000002518,OC(=O)C=Cc1ccc(c(c1)O)O,C9H8O4,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)",180.15742,-5.9320819409,-1.6000294409400002,4.33205249996,6.89244618891595
000002519,Cn1cnc2c1c(=O)n(C)c(=O)n2C,C8H10N4O2,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",194.1906,-5.891264863325,-1.0503594629300004,4.840905400395,3.3807208501951176
000002520,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,C27H38N2O4,"InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3",454.60162,-5.25179731465,0.14149920226000035,5.3932965169100004,3.550118003804944
000002522,OC1CC(O)C(=C)C(=CC=C2CCCC3(C2CCC3C(C=CC(C2CC2)O)C)C)C1,C27H40O3,"InChI=1S/C27H40O3/c1-17(6-13-25(29)20-8-9-20)23-11-12-24-19(5-4-14-27(23,24)3)7-10-21-15-22(28)16-26(30)18(21)2/h6-7,10,13,17,20,22-26,28-30H,2,4-5,8-9,11-12,14-16H2,1,3H3",412.6047,-5.464046118040001,-0.7755244739249996,4.688521644115001,1.1831209647204297
000002523,OC1CC(=CC=C2CCCC3(C2CCC3C(C=CC(C2CC2)O)C)C)C(=C)C(C1)(C)O,C28H42O3,"InChI=1S/C28H42O3/c1-18(7-14-26(30)21-9-10-21)24-12-13-25-20(6-5-15-27(24,25)3)8-11-22-16-23(29)17-28(4,31)19(22)2/h7-8,11,14,18,21,23-26,29-31H,2,5-6,9-10,12-13,15-17H2,1,3-4H3",426.63128,-5.4504404255150005,-0.7564765043900001,4.693963921125,0.9501219700285853
000002524,OC1CC(O)C(=C)C(=CC=C2CCCC3(C2CCC3C(CCCC(O)(C)C)C)C)C1,C27H44O3,"InChI=1S/C27H44O3/c1-18(8-6-14-26(3,4)30)23-12-13-24-20(9-7-15-27(23,24)5)10-11-21-16-22(28)17-25(29)19(21)2/h10-11,18,22-25,28-30H,2,6-9,12-17H2,1,3-5H3",416.63646,-5.461324979535,-0.7728033354199999,4.688521644115,2.514817038729259
000002526,OCC(OP(=O)(O)O)CO,C3H9O6P,"InChI=1S/C3H9O6P/c4-1-3(2-5)9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)",172.073721,-6.98788368084,0.32109434358999955,7.308978024429999,3.001561393587844
000002527,OCC(C(C(=O)NCCCC(=O)O)O)(C)C,C10H19NO5,"InChI=1S/C10H19NO5/c1-10(2,6-12)8(15)9(16)11-5-3-4-7(13)14/h8,12,15H,3-6H2,1-2H3,(H,11,16)(H,13,14)",233.26156,-6.55794379705,-0.38912280621500006,6.168820990835,4.856041558881987
000002532,CCCCC(NC(=O)C(NC(=O)OCc1ccccc1)CC(C)C)C=O,C20H30N2O4,"InChI=1S/C20H30N2O4/c1-4-5-11-17(13-23)21-19(24)18(12-15(2)3)22-20(25)26-14-16-9-7-6-8-10-16/h6-10,13,15,17-18H,4-5,11-12,14H2,1-3H3,(H,21,24)(H,22,25)",362.4632,-6.576991766585,-1.1020610945250002,5.47493067206,2.444911278639984
000002535,COc1ccc(c(c1)O)C(=O)C=Cc1ccc(c(c1)O)O,C16H14O5,"InChI=1S/C16H14O5/c1-21-11-4-5-12(15(19)9-11)13(17)6-2-10-3-7-14(18)16(20)8-10/h2-9,18-20H,1H3",286.27936,-5.39873879392,-1.4775782082150002,3.9211605857049996,4.938521120905833
000002536,CN(C(=O)COC(=O)Cc1ccc(cc1)OC(=O)c1ccc(cc1)N=C(N)N)C,C20H22N4O5,"InChI=1S/C20H22N4O5/c1-24(2)17(25)12-28-18(26)11-13-3-9-16(10-4-13)29-19(27)14-5-7-15(8-6-14)23-20(21)22/h3-10H,11-12H2,1-2H3,(H4,21,22,23)",398.41248,-5.64364125937,-1.1347147565849998,4.508926502785,2.852076835838403
000002537,O=C1CC2C(C1(C)CC2)(C)C,C10H16O,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3",152.23344,-6.250455145985,-0.23673904993500017,6.01371609605,2.8936811778590954
