smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA11,PCA21,PCA31,tSNE11,tSNE21,Cluster1,PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 25400,N=C1NC=CN=C1C=O,-6.059975666654,-10.2987,-6.035994822164019,-2.416371078576,-8.6704,-2.463313146691637,3.643604588078,1.628347438852,3.5726816754723822,25400,1.4599756666540002,1.4713783962236355,0.15512207724695498,2.783628921424,0.0,0.0,6.957607508769062,-6.802485431522107,-6.957607508769062,1.54883527548953,-0.5769858504751562,1.3110978185137505,29.316004,9.003706,0,1.7114312352431469,0.1698303090387281,1.3879968536854195,30.38329,2.7195761,0
gdb 25531,[NH2+]=CNC1=COC(=O)[N-]1,-4.201438001488,-9.3039,-4.412195676402582,-1.52383761712,-7.4052,-1.4239283804409046,2.677600384368,1.898698214263,2.988267295961677,25531,0.0,20.10485495300856,0.0,3.6761623828800003,0.0,0.0,7.493972893384445,-7.493972893384445,-7.493972893384445,-4.749240419120341,-2.03198666721599,-1.1124137254823132,-12.45446,-3.7982678,3,-4.562713443920573,-2.218203908757377,-0.9278853465296931,-13.3594475,-0.2645394,1
gdb 25821,NC(=[NH2+])C1=NC=C([O-])N1,-5.053154383914,-9.3018,-4.637117368711841,-1.311588806164,-7.1395,-0.972369394692171,3.74156557775,2.162387155668,3.6647479740196705,25821,0.4531543839140005,1.0794050437001892,0.035321102253623206,3.888411193836,0.0,0.0,7.486681701799869,-7.451360599546246,-7.486681701799869,-4.05777092730052,-1.0252983678600676,1.6004856871091822,-27.489246,-8.730357,3,-4.347855278412512,-0.9385560554533822,1.4458997027585323,-27.157934,-4.30559,1
gdb 25860,NC(=[NH2+])C1=CNC(=O)[N-]1,-4.302120129762,-8.8243,-4.081118840543311,-1.308867667562,-7.0633,-1.0581852571920263,2.9932524622,1.761030649007,3.022933583351285,25860,0.0,9.34147993333813,0.0,3.8911323324380005,0.0,0.0,7.803846074269504,-7.803846074269504,-7.803846074269504,-5.431369480077189,-2.1818088660037294,-0.015260912080617103,-13.237794,-3.6161785,3,-5.284495601893108,-2.206235176357797,0.15554791263843556,-14.180842,0.17025755,1
gdb 26187,CC([NH3+])C1=CC([O-])=CO1,-4.971520225853999,-7.5921,-2.7905632911444065,-2.824541868876,-5.029,-0.8016655707116773,2.146978356978,2.563144792465,1.9888977204327292,26187,0.37152022585399963,60.170473956117185,1.6142452368570301,2.375458131124,0.0,0.0,6.396644776263997,-4.782399539406967,-6.396644776263997,-3.965298199002017,-2.5829935519929252,-8.04911162237211,-7.325018,-9.0568285,1,-3.357122580431695,-3.165440114356243,-7.931283556548719,-5.305849,-4.862336,2
gdb 26539,CC1=C([O-])C(=[NH2+])C=CO1,-4.7619925535,-9.4264,-4.729956081424293,-1.175531876064,-7.259,-1.1540954096516556,3.586460677436,2.167366994058,3.575860671772637,26539,0.16199255350000002,1.7561342559801583,0.020542646127552577,4.024468123936001,0.0,0.0,7.542413475348333,-7.521870829220781,-7.542413475348333,-4.352286973552241,-1.2867065252325118,1.4473609730783843,-26.976622,-9.428887,3,-4.622845993971156,-1.1910634595310636,1.3080228877473172,-26.603193,-4.9936986,1
gdb 26861,CC1=C(N)N=CC(=N)O1,-5.371527600347999,-9.7534,-5.066891082258798,-1.7769035071059998,-7.8296,-1.6858366619733394,3.594624093242,1.92381981107,3.3810544202854587,26861,0.7715276003479994,1.7125997726568625,0.09541375068050503,3.4230964928940004,0.0,0.0,7.022247162027506,-6.926833411347001,-7.022247162027506,-2.239392948488832,-1.4584226369535012,1.0086593535399373,-31.422878,-13.50418,3,-2.6760599195091546,-1.5232476871424094,0.8638101822975397,-30.812683,-9.482768,1
gdb 26863,CC1=C(N)N=CC(=O)O1,-5.771534974842,-10.2113,-5.492398526405939,-2.049017367306,-8.1663,-1.9679996948147673,3.722517607536,2.045032563175,3.5243988315911716,26863,1.171534974842,1.1471613848286955,0.09704728659833138,3.1509826326940003,0.0,0.0,6.309656600585293,-6.212609313986961,-6.309656600585293,1.005837080415633,-0.08864910549506418,0.9803138648272122,33.75467,7.531696,0,1.2321088845808335,0.7306783658233056,0.874649944159359,33.148735,-0.8971883,0
gdb 26877,CC1=C(O)N=CC(=N)N1,-4.990568196068,-9.7155,-4.91552537348471,-1.4802993994879998,-7.5192,-1.320817848172785,3.51026879658,2.196351037511,3.594707525311925,26877,0.3905681960679999,2.213670112989405,0.06243288394195948,3.7197006005120006,0.0,0.0,7.302776993171973,-7.240344109230013,-7.302776993171973,-3.4207708710851525,-1.1506831742548889,1.0487115193046292,-28.683043,-10.795308,3,-3.749782580958318,-1.1345273325704346,0.8913725780224351,-28.247313,-6.450919,1
gdb 26878,CC1=C(O)N=CC(=N)O1,-5.589218688508,-10.16,-5.551073852014942,-1.989152318062,-8.1741,-1.8580452194516364,3.600066370446,1.985895154714,3.6930286325633057,26878,0.9892186885079999,1.6841246151458826,0.1203012542360771,3.210847681938,0.0,0.0,6.914515367324627,-6.79421411308855,-6.914515367324627,-1.3187089128344778,-1.0462875320985479,1.0199622067628793,-33.50219,-15.222623,3,-1.8393948199878145,-1.1927213424064336,0.8203458365140712,-32.91305,-11.1821375,1
gdb 26880,CC1=C(O)N=CC(=O)O1,-6.06813908246,-10.7791,-6.0798224384607895,-2.27215073267,-8.5658,-2.168485842738001,3.79598834979,2.213330113984,3.9113365957227884,26880,1.4681390824600002,0.9055194410888519,0.09599941751135027,2.92784926733,0.0,0.0,6.1574575087690615,-6.061458091257712,-6.1574575087690615,2.1309391664678494,0.7159499724869308,1.113192946862326,32.31853,5.5958605,0,2.3102179757282935,1.2884113137655686,0.9436071910461097,31.112976,-1.8642784,0
gdb 26905,NC1=C(O)N=CC(=N)O1,-5.009616166282,-9.7245,-4.803612567967485,-1.5129530627119998,-7.629,-1.42748500593751,3.49666310357,2.095494008102,3.376127562029975,26905,0.4096161662820002,2.3059080077031666,0.06820601640998478,3.6870469372880006,0.0,0.0,6.8453175919291445,-6.77711157551916,-6.8453175919291445,-2.956008932949162,-1.193776788723188,0.6690172777328731,-30.094568,-11.931231,3,-3.3373980458714336,-1.2309120461188003,0.4970676370454335,-29.604265,-7.6934013,1
gdb 26907,NC1=C(O)N=CC(=O)O1,-5.357921907338,-10.2096,-5.223703512247316,-1.7687400913,-7.9562,-1.6836860038443158,3.59190295464,2.253381656801,3.5400175084030003,26907,0.7579219073379997,1.7270009649701545,0.09451933548450103,3.4312599087000004,0.0,0.0,6.135094501140047,-6.040575165655547,-6.135094501140047,-1.369429238333892,-0.22002421916226733,0.3651753963511259,-34.685886,-12.859174,3,-1.9103333029808083,-0.4661868353451208,0.09449304193260179,-33.58306,-8.777566,1
gdb 26912,NC1=C(O)OC(=N)C=N1,-5.053154383914,-10.0306,-5.218095621460868,-1.5864238049659998,-7.9022,-1.5577728863050473,3.4667305789480003,2.128374855155,3.6603227351558205,26912,0.4531543839140005,2.5211784690797954,0.08249989475751887,3.6135761950340006,0.0,0.0,6.807192020203572,-6.724692125446053,-6.807192020203572,-2.486704012780615,-0.8621212807020804,0.6826292181468838,-31.3005,-12.21216,3,-2.9033374659704,-0.9332962659523928,0.4772005543333891,-30.773396,-8.111053,1
gdb 26915,NC1=C(O)OC(=O)C=N1,-5.431392649592,-10.4636,-5.617559453605955,-1.942892961828,-8.3182,-1.9595535764892356,3.491220826366,2.145427824339,3.65800587711672,26915,0.8313926495920005,2.3437664304222854,0.14070972987104108,3.257107038172,0.0,0.0,6.0936049083798665,-5.952895178508825,-6.0936049083798665,0.9058939214902866,0.12799640982275104,0.36164177307824935,34.52424,7.1827455,0,1.1472206334352302,0.8981550124735967,0.2213568018031782,33.676617,-1.5731856,0
gdb 26921,OC1=C(O)N=CC(=N)N1,-4.919818592415999,-9.7644,-4.850746545374493,-1.295261974552,-7.5405,-1.25127325026122,3.624556617864,2.223875301562,3.599473295113273,26921,0.31981859241599936,1.5612427541935827,0.03605601805010552,3.904738025448,0.0,0.0,7.116081001492553,-7.080024983442447,-7.116081001492553,-3.507285261118164,-0.9010323205348894,1.2403387577662397,-29.008135,-10.181732,3,-3.8441065993990184,-0.8563638082606901,1.0451751095426982,-28.633184,-5.837371,1
gdb 26922,OC1=C(O)N=CC(=N)O1,-5.36064304594,-10.3783,-5.356429873492339,-1.78234578431,-8.2272,-1.8205366756758306,3.57829726163,2.151106608198,3.5358931978165087,26922,0.76064304594,1.8006726190219757,0.09890523497021403,3.4176542156900003,0.0,0.0,6.681777771986848,-6.582872537016634,-6.681777771986848,-1.5538084635856442,-0.7533703651038498,0.8553820216571146,-33.75754,-13.683486,3,-2.067917572841013,-0.9162603712469884,0.6388612213894515,-33.086697,-9.793212,1
gdb 27294,CC1=CC(=[NH2+])C([O-])=CO1,-4.821857602744,-9.4988,-4.761798333564502,-1.161926183054,-7.2535,-1.148130903967419,3.662652558292,2.245269443613,3.6136674295970828,27294,0.2218576027440003,1.3862557704463547,0.022208606135762164,4.038073816946,0.0,0.0,7.545868090732948,-7.523659484597186,-7.545868090732948,-4.279045348395445,-1.0990288500096732,1.6099346645046,-27.105621,-9.065935,3,-4.553679683123939,-1.0047293519531153,1.4545001749366009,-26.753317,-4.660433,1
gdb 27431,NC1=CC(=N)C=NC=N1,-5.79602522226,-10.0175,-5.744446274442376,-2.09527672354,-7.9677,-1.7515310103827673,3.703469637322,2.049811418632,3.992915264059609,27431,1.19602522226,1.2187921505691306,0.10526248198220883,3.10472327646,0.0,0.0,7.034057379158947,-6.928794897176738,-7.034057379158947,-1.214664180026549,-0.791682357136952,1.2875419334730647,-32.772633,-15.723115,3,-1.740050153856782,-0.9233227426733492,1.056221672803763,-34.070213,-11.728516,1
gdb 27438,NC1=CC(=O)N=CC=N1,-6.296714725028,-10.2916,-6.1310896479168155,-2.522495484054,-8.5713,-2.2834718900761866,3.771498102372,1.720278769087,3.847617757840629,27438,1.6967147250280001,0.9803092538672686,0.12010899977410128,2.677504515946,0.0,0.0,6.396630585692138,-6.276521585918037,-6.396630585692138,2.3055925318858024,0.04760639490882049,1.145101568131899,31.317837,5.8784003,0,2.4690845501980516,0.6361617190575729,1.0883425271259026,30.255293,-1.1716758,0
gdb 28830,NC1=CC=CC(=O)C=N1,-5.698064232588,-10.0339,-5.575965552600306,-2.02724825849,-7.9242,-1.725719238603428,3.670815974098,2.109713881563,3.850246313996878,28830,1.0980642325880001,1.351170627847177,0.10713751290397135,3.1727517415100004,0.0,0.0,6.8012059932978435,-6.694068480393872,-6.8012059932978435,-1.2677269061440626,-0.6614666974257664,1.0120116966872152,-33.662827,-14.943646,3,-1.7911100993270996,-0.8311065684496224,0.7713792294202899,-33.493404,-11.026608,1
gdb 28836,NC1=CN=CC(=N)C=N1,-5.581055272702,-9.7086,-5.406528283567499,-1.989152318062,-8.113,-2.020032891396043,3.59190295464,1.595547160029,3.3864953921714562,28836,0.9810552727019999,1.7270009649701545,0.12234597199471908,3.210847681938,0.0,0.0,7.034057379158947,-6.911711407164228,-7.034057379158947,-1.5271085285258774,-1.9260561586883764,1.0706890646143934,-33.214085,-16.831898,3,-2.0150580542584438,-2.017837700109563,0.953522874323536,-31.571207,-11.675894,1
gdb 28839,NC1=CN=CC(=O)C=N1,-5.970178092788,-10.091,-5.832939495540763,-2.370111722342,-8.1521,-2.012908363407433,3.6027875090479995,1.938935986934,3.82003113213333,28839,1.3701780927880003,1.6700491904340695,0.16523798939881476,2.829888277658,0.0,0.0,6.440672893384445,-6.27543490398563,-6.440672893384445,1.4452318572586773,-0.012292896875835025,0.665301526626413,32.764183,6.9742246,0,1.6402382802253026,0.691001111466837,0.5900411129717351,32.063416,-0.836746,0
gdb 28851,OC1=CC=CC(=O)C=N1,-6.23140739858,-10.5121,-6.177671252266044,-2.443582464596,-8.4322,-2.118190281200751,3.787824933984,2.07988801071,4.059480971065293,28851,1.6314073985800002,0.9298459552739311,0.10954108870200187,2.756417535404,0.0,0.0,6.670742124153676,-6.561201035451674,-6.670742124153676,1.8918275797704127,0.4390801535813734,1.3857710893010329,30.740269,6.4691343,0,2.0598139330992464,1.0523737866333571,1.2872253735264585,30.122002,-0.30368298,0
gdb 29051,NC1=CN=CC=NC1=N,-5.760650420434,-9.7384,-5.617840914156303,-2.242218208048,-8.0378,-1.937254791333699,3.5211533509879995,1.700646503155,3.6805861228226036,29051,1.1606504204339998,2.1422989178266127,0.17954988058028595,2.957781791952,0.0,0.0,7.034224243064272,-6.854674362483986,-7.034224243064272,-1.1267019284189226,-1.629492800361818,0.7728602917613417,-33.746563,-17.017796,3,-1.6409478583514385,-1.763586063309371,0.6237126700629126,-32.06344,-12.273735,1
gdb 29052,NC1=CN=CC=NC1=O,-6.212359428366,-10.1404,-5.983606983114776,-2.508889791044,-8.2335,-2.0057971909241115,3.703469637322,1.906845900607,3.9778097921906648,29052,1.6123594283659999,1.2187921505691306,0.14190416064681075,2.691110208956,0.0,0.0,6.358065201076753,-6.2161610404299426,-6.358065201076753,1.9283847667731226,0.28023004708178717,0.8277960807330675,31.869013,6.510328,0,2.11222765950059,0.901279200878426,0.7346053279791419,31.091904,-0.850241,0
gdb 29053,NC1=CN=CN=CC1=N,-5.679016262374,-9.8098,-5.50295229954734,-2.084392169132,-7.9289,-1.794949132510049,3.594624093242,1.880827652851,3.7080031670372913,29053,1.0790162623739998,1.7125997726568625,0.1334404480046158,3.115607830868,0.0,0.0,7.025344953123444,-6.891904505118828,-7.025344953123444,-1.451638343168091,-1.3127192964876213,0.974138411947496,-33.060066,-15.8498,3,-1.9503483239059387,-1.433246497997343,0.795630187237438,-32.30999,-11.520914,1
gdb 29054,NC1=CN=CN=CC1=O,-6.103513884286,-10.2475,-5.875952568368361,-2.359227167934,-8.301,-2.0594729053879384,3.747007854954,1.946521102081,3.8164796629804227,29054,1.5035138842860005,1.060731214543386,0.1151639126122089,2.8407728320660004,0.0,0.0,6.388026739538292,-6.272862826926083,-6.388026739538292,1.7256485835403814,0.16631309380475887,1.0348679645409162,32.308163,6.672177,0,1.9120118868787443,0.8348032702437985,0.9421158341803927,31.549057,-0.90186095,0
gdb 29144,CC1=NC(N)=COC1=N,-5.311662551104,-9.7884,-5.116446181419194,-1.534722171528,-7.6048,-1.4764369818501444,3.776940379576,2.183547278145,3.64000919956905,29144,0.711662551104,0.9632154049268533,0.04949953874037548,3.665277828472,0.0,0.0,6.909147724879289,-6.859648186138913,-6.909147724879289,-2.549045872869989,-0.6819002377683135,1.3735770000839385,-31.660439,-11.401471,3,-2.9826429884806798,-0.7120281011532809,1.1520147615273002,-31.165382,-7.2457356,1
gdb 29558,CC1=COC=C([O-])C1=[NH2+],-4.91165517661,-9.5691,-4.86326655456489,-1.213627816492,-7.3442,-1.2081291210410707,3.698027360118,2.224876860439,3.6551374335238194,29558,0.31165517661000025,1.2399969399499469,0.02790606345965594,3.986372183508,0.0,0.0,7.546224629194486,-7.51831856573483,-7.546224629194486,-4.042501119095916,-1.0516334249759924,1.7021936322309528,-27.501463,-9.195048,3,-4.332397374207367,-0.9579786692679872,1.5427756372703252,-27.13265,-4.77402,1
gdb 29564,NC1=COC=C([O-])C1=[NH2+],-4.895328344998,-9.4487,-4.850926375958701,-1.295261974552,-7.3708,-1.3019684624470733,3.600066370446,2.077955811054,3.548957913511628,29564,0.29532834499800026,1.6841246151458826,0.03591558745044574,3.904738025448,0.0,0.0,7.48798979896586,-7.452074211515415,-7.48798979896586,-3.9460614219365073,-1.3551575481390588,1.4272606770137266,-27.423561,-9.892295,3,-4.232967832563413,-1.2777455605666928,1.2993716692250377,-27.046236,-5.4584265,1
gdb 29822,CN1C=C(N)N=CC1=O,-5.262682056268,-9.8304,-5.086192023207268,-1.532001032926,-7.6272,-1.485275925145475,3.730681023342,2.203236378573,3.6009160980617927,29822,0.662682056268,1.117659676175806,0.053483326681574093,3.6679989670740003,0.0,0.0,6.748308859963717,-6.694825533282143,-6.748308859963717,-2.463947394860344,-0.6322656139839269,1.1503939549223716,-31.972778,-11.809055,3,-2.907630610965447,-0.6901478306516537,0.9162666762307982,-31.458073,-7.6913095,1
gdb 29825,CN1C=C(O)N=CC1=N,-5.023221859292,-9.7413,-5.0108374574410774,-1.4802993994879998,-7.5716,-1.376849385468529,3.545643598406,2.169620369371,3.6339880719725484,29825,0.4232218592919999,1.9892761822061256,0.060794850209048124,3.7197006005120006,0.0,0.0,7.217653541014374,-7.1568586908053256,-7.217653541014374,-3.24337296799701,-1.0426403519604508,1.0916865289311029,-29.404312,-10.785472,3,-3.596556315544688,-1.03331622721926,0.9231348997848156,-28.948448,-6.501579,1
gdb 30457,CN=C1NC=C(O)C=N1,-5.004173889078,-9.7073,-4.968890380099991,-1.425876627448,-7.5924,-1.3872029783079447,3.57829726163,2.114875894013,3.581687401792046,30457,0.4041738890780005,1.8006726190219757,0.05255410363830252,3.7741233725520003,0.0,0.0,7.243032527881165,-7.190478424242863,-7.243032527881165,-3.3313138746254234,-1.1128811977605444,1.2063255720836392,-29.059828,-10.533094,3,-3.674007239180564,-1.0951811927195365,1.0502409055150328,-28.624514,-6.2202477,1
gdb 30458,CN=C1NC=C(O)N=C1,-4.96607794865,-9.5686,-4.932455056660621,-1.61907746819,-7.6304,-1.5140843647955655,3.34700048046,1.938214008428,3.4183706918650554,30458,0.36607794864999993,3.575342572934545,0.09451371814962183,3.58092253181,0.0,0.0,7.308018268969345,-7.2135045508197235,-7.308018268969345,-3.267115028560442,-1.743523512150465,0.6492234171227785,-28.593836,-11.918081,3,-3.594039828946032,-1.7284110289881387,0.553790152339286,-28.074356,-7.567329,1
gdb 30464,CN=C1OC=C(N)N=C1,-5.311662551104,-9.6793,-5.099176465218273,-1.665336824424,-7.9298,-1.8469581674808562,3.64632572668,1.749500864889,3.2522182977374166,30464,0.711662551104,1.4589330085109447,0.07497441445081973,3.534663175576,0.0,0.0,7.0646163927967365,-6.989641978345917,-7.0646163927967365,-2.3298834665201316,-1.7377906813165735,1.2531734513920347,-30.725069,-13.530363,3,-2.746064131631442,-1.77381605475615,1.1387690763727036,-30.110445,-9.431841,1
gdb 30466,CN=C1OC=C(O)N=C1,-5.651804876353999,-9.9418,-5.610122055651464,-1.923844991614,-8.2824,-2.0300095870062007,3.72795988474,1.659365690972,3.5801124686452637,30466,1.0518048763539996,1.127415450229061,0.08562937639453776,3.2761550083860005,0.0,0.0,6.953913000460721,-6.8682836240661835,-6.953913000460721,-1.2493482844675805,-1.467733594676346,1.4403526721449902,-33.253315,-16.197123,3,-1.773106386447465,-1.5713467272349704,1.275859398765782,-32.869785,-11.7615795,1
gdb 30538,NC=[NH+]C1=CC=C([O-])O1,-4.53069577233,-8.7106,-3.7238194924322703,-1.6381254384039998,-7.0815,-1.0096165393007974,2.8925703339260003,1.629122840128,2.7142029531314726,30538,0.0,12.039809646605612,0.0,3.5618745615960004,0.0,0.0,7.6462331188039165,-7.6462331188039165,-7.6462331188039165,-5.1097874271862205,-2.5640122896618283,-0.6410708662864417,-13.026554,-4.104182,3,-4.950244010852904,-2.6344136720349196,-0.411387861482963,-14.039609,-0.31481415,1
gdb 30540,NC=[NH+]C1=CN=C(O)[N-]1,-4.253139634926,-8.9265,-4.111941149960918,-1.366011578204,-6.9398,-0.94849115176855,2.887128056722,1.98670547527,3.1634499981923683,30540,0.0,12.203072259006715,0.0,3.8339884217959996,0.0,0.0,7.897542586259538,-7.897542586259538,-7.897542586259538,-5.579285346957281,-1.9789876871559435,-0.29208965553879795,-13.174588,-3.544215,3,-5.423566718716896,-2.0156698096654564,-0.13990038506455474,-14.109156,0.23011409,1
gdb 30546,NC=[NH+]C1=C[N-]C(=N)O1,-4.525253495126,-8.7434,-3.7764256857258838,-1.7469709824839998,-7.1932,-1.101844659022084,2.778282512642,1.550179138721,2.6745810267038,30546,0.0,15.890846845966824,0.0,3.453029017516,0.0,0.0,7.979543769691491,-7.979543769691491,-7.979543769691491,-5.22432411543358,-3.0090382324649583,-0.7158442090996323,-12.857997,-4.3686543,3,-5.054037562594641,-3.0430011352781605,-0.42460954703450554,-13.939387,-0.53982645,1
gdb 30549,NC=[NH+]C1=COC(=O)[N-]1,-4.201438001488,-9.1,-4.177296493147456,-1.52383761712,-7.5598,-1.5700354385336004,2.677600384368,1.540280743997,2.607261054613856,30549,0.0,20.10485495300856,0.0,3.6761623828800003,0.0,0.0,7.5158190472306,-7.5158190472306,-7.5158190472306,-4.762217614116484,-2.725431996553448,-1.0947982764656696,-12.298121,-4.2464375,3,-4.573915587451789,-2.8791447675882758,-0.82387437422838,-13.319298,-0.66774124,1
gdb 30552,NC=[NH+]C1=COC([O-])=N1,-4.195995724284,-9.1001,-4.177353716597098,-1.953777516236,-7.5598,-1.5702119474047602,2.24493934665,1.540248780637,2.6071417691923378,30552,0.0,50.0464547710689,0.0,3.246222483764,0.0,0.0,7.318453662615214,-7.318453662615214,-7.318453662615214,-4.480093376362275,-3.068657120963936,-3.2035761274176346,-9.852543,-4.531492,1,-3.8126944806756287,-3.238168925900439,-2.897925331586407,-10.4684925,-1.2855976,1
gdb 30706,CC1=C(C[NH3+])OC=C1[O-],-4.92526086962,-7.5595,-2.969487036284388,-2.827263007478,-5.0945,-0.940298240738882,2.100719000744,2.464995325627,2.029188795545506,30706,0.32526086961999995,65.45235772854934,1.5373074551422559,2.3727369925220003,0.0,0.0,7.619212279138768,-6.0819048239965126,-7.619212279138768,-4.88974981889596,-3.567585541681331,-7.184815914592232,-7.362941,-8.986735,1,-4.279750496456314,-3.97156927777416,-6.9461671398316005,-5.463249,-4.8179665,2
gdb 30762,NC1=COC(C[NH3+])=C1[O-],-5.801467499464,-9.5072,-4.874231070234691,-2.087113307734,-5.2739,0.9968341380587908,3.71435419173,4.233306403908,5.871065208293482,30762,1.2014674994639998,1.1773746219737515,0.10214810563582694,3.112886692266,0.0,0.0,7.547357790631765,-7.445209684995938,-7.547357790631765,-4.984134222156679,5.919657265020119,0.13304659153793857,-14.545254,27.994349,2,-4.672847006427997,6.022249606128052,-0.28880371959795625,-6.573246,32.02721,3
gdb 31171,NC1=COC([O-])=C1C[NH3+],-5.205538145626,-9.4329,-4.56629971917617,-1.542885587334,-5.0338,1.445198988090267,3.65993141969,4.399076353479,6.011498707266437,31171,0.6055381456260001,1.3981343826783799,0.06113558068422156,3.657114412666,0.0,0.0,7.506020427994401,-7.444884847310179,-7.506020427994401,-6.3176199489329745,6.188281850640637,0.0959964838946631,-15.210371,28.159676,2,-6.005943809460704,6.308889442943011,-0.39183042235637394,-6.9449706,32.542236,3
gdb 32344,CNC1=CNC(=O)C=N1,-5.151115373585999,-9.6995,-4.964303501053472,-1.532001032926,-7.67,-1.5006673595329243,3.61911434066,2.029472751576,3.4636361415205474,32344,0.5511153735859995,1.5878214583693946,0.06318992094184231,3.6679989670740003,0.0,0.0,6.8962100138098705,-6.833020092868028,-6.8962100138098705,-2.743639306174458,-1.1000497284208195,1.0058336751549355,-30.715939,-11.829228,3,-3.146860856861286,-1.132383312500796,0.8300977926375025,-30.217844,-7.644569,1
gdb 32347,CNC1=COC(=N)C=N1,-5.34703735293,-9.7738,-5.1334169013573145,-1.752413259688,-7.9001,-1.6626180267580437,3.594624093242,1.873688808725,3.4707988745992706,32347,0.7470373529300003,1.7125997726568625,0.09238507567239013,3.4475867403120004,0.0,0.0,7.16215748097685,-7.06977240530446,-7.16215748097685,-2.3511054462993006,-1.4967066169084957,1.1501445896301778,-31.015764,-13.457962,3,-2.7722667806787586,-1.544642935166079,1.0131122007419844,-30.413853,-9.378144,1
gdb 32350,CNC1=COC(=O)C=N1,-5.684458539578,-10.1361,-5.460674154270717,-2.141536079774,-8.2892,-2.048819875853507,3.542922459804,1.8469192449,3.41185427841721,32350,1.0844585395780004,2.0057749745528928,0.15707200249554956,3.058463920226,0.0,0.0,6.543999110706751,-6.386927108211201,-6.543999110706751,-0.7264148369977582,-1.1933952580234815,0.5293678375112851,-35.239567,-15.661077,3,-1.2859075583301671,-1.4596807711316433,0.3422076256468112,-33.00193,-13.1885,1
gdb 32352,COC1=CNC(=N)C=N1,-5.009616166282,-9.7746,-4.993929140521868,-1.534722171528,-7.6126,-1.4157564807362422,3.4748939947540003,2.161960880668,3.5781726597856265,32352,0.4096161662820002,2.4607375087298893,0.0727856889088444,3.665277828472,0.0,0.0,7.2056850607141865,-7.132899371805342,-7.2056850607141865,-3.1806454942628872,-1.1630939909379863,0.903710254944637,-29.348635,-11.283161,3,-3.5309254829271155,-1.1636234580393985,0.7447580817979002,-28.861605,-6.9956036,1
gdb 32357,COC1=COC(=N)C=N1,-5.640920321946,-10.4586,-5.585193299313819,-1.978267763654,-8.2851,-1.9490031794288083,3.65993141969,2.173541373454,3.6361901198850113,32357,1.0409203219460001,1.3981343826783799,0.10509208839748309,3.221732236346,0.0,0.0,6.826006491584982,-6.720914403187499,-6.826006491584982,-1.0683527569667117,-0.747104799767012,1.125721417024139,-34.273968,-15.012747,3,-1.6122638099439202,-0.9169631522632854,0.8996346277042034,-33.802036,-11.112594,1
gdb 32360,COC1=COC(=O)C=N1,-6.130725270306,-10.9609,-6.120878495200981,-2.364669445138,-8.7605,-2.3688581424996262,3.766055825168,2.200392280102,3.7520203527013547,32360,1.530725270306,0.9976811543354851,0.11027895440492108,2.8353305548620003,0.0,0.0,6.149592124153678,-6.039313169748756,-6.149592124153678,2.4668275149055665,0.5796561706180693,1.0452627673302672,32.178497,5.0347204,0,2.6382483285768306,1.1138573845874802,0.9013427724300572,30.683146,-2.3080833,0
gdb 32866,C[NH2+]CC1=CC([O-])=CO1,-5.175605621004,-7.6597,-2.753077246576705,-2.985089046394,-5.1637,-0.5333337788755703,2.19051657461,2.496004176394,2.219743467701135,32866,0.5756056210040004,55.49629966284114,2.3067082666597876,2.214910953606,0.0,0.0,7.751074866551356,-5.444366599891568,-7.751074866551356,-4.3911024988495475,-3.3490676345885673,-7.771421809834619,-7.3346877,-9.101002,1,-3.7843774236793255,-3.8122612727460368,-7.551202271778054,-5.2620296,-4.936745,2
gdb 34480,C#CC1=C2CC3C2N3C1,-5.657247153558,-9.4705,-5.511116795973888,-1.872143358176,-7.6579,-1.9919053732869376,3.785103795382,1.812613845565,3.5192114226869506,34480,1.0572471535580001,0.9380872659757545,0.07161819716785955,3.327856641824,0.0,0.0,6.255749906823931,-6.1841317096560715,-6.255749906823931,-1.1403441555565825,-0.7390067669581442,0.8594165038432566,-35.615685,-13.857304,3,-1.7285773333139423,-0.9336028643895994,0.6445480991298352,-34.48647,-9.136051,1
gdb 36993,C1=C2C3C4C1C1C2C3N41,-5.061317799719999,-8.865,-4.859500065053406,-2.24493934665,-8.3816,-2.5399710098700443,2.81637845307,0.483374073029,2.3195290551833616,36993,0.4613177997199996,14.504775956376992,0.48318657154069466,2.9550606533500003,0.0,0.0,8.098019599211376,-7.614833027670682,-8.098019599211376,-2.9404637625417633,-4.725840588363303,-0.7435480364568551,-13.948159,-11.193667,3,-2.7668378045420257,-4.913122095016405,-0.3116665729533374,-14.386641,-8.391584,1
