mol_id,HOMO_ORCA(eV),LUMO_ORCA(eV),GAP_ORCA(eV),smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
23724,-5.5355,-1.5868,3.9487,gdb 23724,FC1=CNC(=N)C=N1,-5.613708935926,-10.4952,-5.6124868492305096,-1.814999447534,-8.0529,-1.6761188702858987,3.798709488392,2.44235135462,3.936367978944611,23724,0.9355,0.5456988060136712,0.03686382659567035,3.6132,0.0,0.0,6.715694415005852,-6.6788305884101815,-6.715694415005852
23840,-6.2385,-2.2326,4.0059000000000005,gdb 23840,FC1=NNC(=N)C=N1,-6.269503339008,-10.6802,-6.300896294881275,-2.484399543626,-8.833,-2.311581903964501,3.785103795382,1.84729506116,3.989314390916774,23840,1.6385000000000003,0.4490938597144921,0.053135794913301386,2.9674,0.0,0.0,6.333877789878131,-6.2807419949648295,-6.333877789878131
23841,-6.2481,-2.2856,3.9625,gdb 23841,FC1=NNC(=N)N=C1,-6.266782200406,-10.5756,-6.314140947696898,-2.47623612782,-8.8901,-2.3729356113898974,3.790546072586,1.685432372089,3.9412053363070005,23841,1.6481000000000001,0.5207749202555474,0.06197795461189191,2.9144,0.0,0.0,6.255943041867521,-6.19396508725563,-6.255943041867521
24471,-5.1696,-1.4186,3.751,gdb 24471,N1C=NC2=CN=CC2=C1,-5.26540319487,-9.7885,-5.246520525649726,-1.52383761712,-7.6484,-1.498544805795274,3.74156557775,2.140093537217,3.747975719854452,24471,0.5696000000000001,1.0472219891011336,0.04307371721588024,3.7814000000000005,0.0,0.0,6.618745866357418,-6.575672149141538,-6.618745866357418
24525,-4.8574,-1.4481,3.4093,gdb 24525,N1C=CC=C2C=NC=C12,-4.963356810048,-9.4375,-4.948431441900595,-1.567375834752,-7.5672,-1.54166130136433,3.395980975296,1.870327634981,3.4067701405362643,24525,0.25740000000000035,2.985665833992535,0.05549493666525117,3.7519,0.0,0.0,7.012641994543562,-6.95714705787831,-7.012641994543562
24528,-4.9473,-1.4659,3.4814000000000003,gdb 24528,N1C=CN=C2C=CC=C12,-5.053154383914,-9.5133,-5.041065151139844,-1.5809815277619998,-7.6069,-1.5644554305174312,3.46945171755,1.906329012969,3.476609720622413,24528,0.34730000000000044,2.4135084368489594,0.060528125408065486,3.7341000000000006,0.0,0.0,7.017587556673739,-6.957059431265673,-7.017587556673739
24530,-5.2478,-2.0721,3.1757,gdb 24530,N1C=CN=C2C=NC=C12,-5.336152798522,-9.8398,-5.326445305345181,-2.179632020202,-8.2084,-2.1571210927158306,3.15652077832,1.631388706139,3.16932421262935,24530,0.6477999999999999,5.769087656083883,0.26986819265845396,3.1279000000000003,0.0,0.0,6.677801583613136,-6.407933390954682,-6.677801583613136
24535,-5.3603,-1.7512,3.6091,gdb 24535,N1C=NC=C2C=NC=C12,-5.450440619806,-9.8994,-5.438626066664666,-1.839489694952,-7.9507,-1.81840001610854,3.610950924854,1.948720055594,3.620226050556126,24535,0.7602999999999998,1.637808377242485,0.0899190474917896,3.4488000000000003,0.0,0.0,6.672588693800246,-6.582669646308457,-6.672588693800246
24538,-5.0752,-1.5546,3.5206,gdb 24538,O1C=CC=C2C=CC=C12,-5.191932452615999,-9.6858,-5.168633877358683,-1.627240883996,-7.6713,-1.6511964048411012,3.56469156862,2.014473076683,3.517437472517582,24538,0.4751999999999999,2.145876397354104,0.07363507848743867,3.6454000000000004,0.0,0.0,6.981037260815751,-6.907402182328312,-6.981037260815751
24540,-5.3954,-2.1286,3.2668000000000004,gdb 24540,O1C=CC=C2C=NC=C12,-5.51030566905,-10.0305,-5.474426907758719,-2.19051657461,-8.2603,-2.2119484201993402,3.31978909444,1.770195350931,3.262478487559379,24540,0.7954000000000006,4.487045836794811,0.2577209430373424,3.0714,0.0,0.0,6.639275596087148,-6.381554653049806,-6.639275596087148
24543,-5.5081,-2.1675,3.3406,gdb 24543,O1C=CN=C2C=CC=C12,-5.621872351732,-10.1272,-5.593090755871298,-2.223170237834,-8.3346,-2.2572536313774596,3.398702113898,1.792569048034,3.3358371244938385,24543,0.9080999999999999,3.641478877635445,0.23878942512340892,3.0325,0.0,0.0,6.6444884859000375,-6.405699060776628,-6.6444884859000375
24545,-5.8554,-2.793,3.0624,gdb 24545,O1C=CN=C2C=NC=C12,-5.967456954186,-10.3957,-5.920804086031602,-2.824541868876,-8.9626,-2.865838342830738,3.14291508531,1.433079206938,3.0549657432008637,24545,1.2554000000000005,7.8080895356025515,0.707832547102858,2.407,0.0,0.0,6.267401947811024,-5.559569400708166,-6.267401947811024
24548,-5.5244,-1.8503,3.6741,gdb 24548,O1C=NC=C2C=CC=C12,-5.608266658722,-10.1633,-5.603034091238004,-1.9047970214,-8.0602,-1.9207286726882211,3.703469637322,2.103123399569,3.6823054185497828,24548,0.9244000000000001,1.3372865864289851,0.08926640489763688,3.3497000000000003,0.0,0.0,6.639275596087148,-6.5500091911895115,-6.639275596087148
24550,-5.8962,-2.4366,3.4596000000000005,gdb 24550,O1C=NC=C2C=NC=C12,-5.981062647196,-10.3923,-5.960055182973786,-2.47623612782,-8.6614,-2.491377006834933,3.504826519376,1.730863194076,3.468678176138853,24550,1.2962000000000005,2.575065625838883,0.24102602465590112,2.7634000000000003,0.0,0.0,6.261891178580254,-6.020865153924353,-6.261891178580254
24760,-5.2833,-2.024,3.2593,gdb 24760,O=C1C=CC2=C1C=CN2,-5.453161758408,-10.0781,-5.378249636889506,-2.032690535694,-8.4149,-2.117440785637244,3.420471222714,1.663230535426,3.260808851252262,24760,0.6832999999999998,4.58208176685255,0.22608818880928477,3.176,0.0,0.0,6.635938277999831,-6.409850089190546,-6.635938277999831
24761,-5.7395,-2.5137,3.2258,gdb 24761,O=C1C=CC2=C1C=CO2,-5.910313043544,-10.709,-5.814311587965552,-2.487120682228,-8.9742,-2.5941214315125056,3.423192361316,1.734837915706,3.220190156453046,24761,1.1394999999999997,5.028801312707785,0.4137923198236101,2.6863,0.0,0.0,6.247684093900229,-5.833891774076619,-6.247684093900229
24762,-5.7413,-2.3533,3.388,gdb 24762,O=C1C=CC2=C1N=CN2,-5.893986211931999,-10.5499,-5.814996418946676,-2.348342613526,-8.8039,-2.4370420732407965,3.545643598406,1.745955632663,3.37795434570588,24762,1.1413,3.1766258515441304,0.26179991565446653,2.8467000000000002,0.0,0.0,6.253621650461314,-5.991821734806847,-6.253621650461314
24763,-6.2315,-2.8461,3.3854,gdb 24763,O=C1C=CC2=C1N=CO2,-6.391954576098,-11.2221,-6.286011514892133,-2.805493898662,-9.371,-2.913729391972805,3.586460677436,1.851111303192,3.372282122919328,24763,1.6314999999999997,3.2006715785580737,0.37707853460535323,2.3539000000000003,0.0,0.0,5.82089300371553,-5.443814469110177,-5.82089300371553
24764,-5.4497,-2.0543,3.3954,gdb 24764,O=C1C=CC2=C1NC=C2,-5.589218688508,-10.2099,-5.540321060009245,-2.084392169132,-8.435,-2.146696563408363,3.504826519376,1.774874938739,3.393624496600882,24764,0.8497000000000001,3.1090736868933333,0.19076568335316435,3.1457,0.0,0.0,6.624788277999831,-6.434022594646667,-6.624788277999831
24765,-5.8186,-2.402,3.4166,gdb 24765,O=C1C=CC2=C1NC=N2,-5.953851261175999,-10.62,-5.891298937337647,-2.402765385566,-8.8654,-2.480041312977661,3.5538070142119995,1.754648750027,3.4112576243599864,24765,1.2186000000000001,2.9226351323261075,0.2571813036771821,2.798,0.0,0.0,6.276508528289369,-6.019327224612187,-6.276508528289369
24766,-5.9361,-2.516,3.4201,gdb 24766,O=C1C=CC2=C1OC=C2,-6.076302498266,-10.8632,-6.009243082721957,-2.53065889986,-8.9806,-2.6037833179590444,3.545643598406,1.88262610034,3.4054597647629126,24766,1.3360999999999998,2.892841782872496,0.2791047738087561,2.684,0.0,0.0,6.222321197972627,-5.943216424163871,-6.222321197972627
24767,-6.3443,-2.8764,3.4679,gdb 24767,O=C1C=CC2=C1OC=N2,-6.479031011362,-11.3107,-6.397158219666902,-2.862637809304,-9.4175,-2.9446455361864485,3.616393202058,1.89321871323,3.452512683480453,24767,1.7442999999999997,2.512438755193047,0.3164610639454319,2.3236000000000003,0.0,0.0,5.830805984484761,-5.51434492053933,-5.830805984484761
24768,-5.753,-2.2085,3.5445,gdb 24768,O=C1C=CC2=CC=CN12,-5.845005717096,-10.5737,-5.839543668875174,-2.247660485252,-8.6211,-2.2921726497823505,3.597345231844,1.952597812056,3.5473710190928234,24768,1.1530000000000002,1.9961949863128485,0.1662018627362736,2.9915000000000003,0.0,0.0,6.717626739538292,-6.5514248768020185,-6.717626739538292
24770,-6.2132,-2.6882,3.5249999999999995,gdb 24770,O=C1C=CC2=NC=CN12,-6.307599279436,-11.0109,-6.283122727844319,-2.704811770388,-9.1697,-2.7617809542974876,3.6027875090479995,1.841158819204,3.521341773546831,24770,1.6131999999999997,2.1175788226685466,0.24667856737683846,2.5118,0.0,0.0,6.311518935529188,-6.06484036815235,-6.311518935529188
24846,-6.5395,-2.6295,3.91,gdb 24846,N=C1NC(=N)N=CC=N1,-6.699443238124,-10.6724,-6.633666146934508,-2.955156521772,-9.0378,-2.7187352591374556,3.744286716352,1.634628741989,3.9149308877970523,24846,1.9395000000000004,0.6216009595727976,0.08705727704760771,2.5705,0.0,0.0,7.119598673010225,-7.0325413959626175,-7.119598673010225
24871,-6.2636,-2.5581,3.7055,gdb 24871,N=C1NC(=CC=N1)C#N,-6.334810665456,-10.5321,-6.366469433616619,-2.68032152297,-8.7163,-2.6579052076387324,3.654489142486,1.815783246376,3.708564225977887,24871,1.6636000000000004,1.210966574598658,0.14547376757971375,2.6419,0.0,0.0,6.523299931004301,-6.377826163424587,-6.523299931004301
24872,-5.594,-1.7862,3.8078,gdb 24872,N=C1NC(=CN=C1)C#C,-5.698064232588,-10.125,-5.69146938571593,-1.94561410043,-7.8099,-1.8879687347802947,3.749728993556,2.315095083567,3.8035006509356353,24872,0.9940000000000004,0.8713555619400555,0.06254396516783135,3.4138,0.0,0.0,7.228197425608978,-7.165653460441146,-7.228197425608978
24873,-6.2257,-2.4188,3.8069,gdb 24873,N=C1NC(=CN=C1)C#N,-6.323926111047999,-10.5408,-6.320422558105062,-2.574197117492,-8.5855,-2.511741988993237,3.749728993556,1.955311150331,3.8086805691118255,24873,1.6257,0.8739163953832392,0.10259209819415231,2.7812,0.0,0.0,6.578293596162672,-6.47570149796852,-6.578293596162672
25164,-6.115,-2.3229,3.7921,gdb 25164,N=C1NC=CN=C1C#N,-6.236849675784,-10.508,-6.209645720659313,-2.566033701686,-8.4792,-2.4334408521648676,3.670815974098,2.028845551206,3.776204868494445,25164,1.5150000000000003,0.9170326158426154,0.10032312099606998,2.8771,0.0,0.0,6.449178211547288,-6.348855090551218,-6.449178211547288
25197,-5.9266,-1.9702,3.9564,gdb 25197,N=C1NC=CN=CC1=O,-6.266782200406,-10.3037,-6.025657265097987,-2.636783305338,-8.2771,-2.0787832407327524,3.629998895068,2.026593418168,3.9468740243652345,25197,1.3265999999999998,0.5316591407523868,0.05093037772762663,3.2298,0.0,0.0,6.857657508769061,-6.806727131041435,-6.857657508769061
25304,-6.2778,-2.514,3.7638,gdb 25304,O=CC(=O)N1C=CC=C1,-6.329368388252,-10.9837,-6.378473291573404,-2.77556137404,-9.2069,-2.595781085329346,3.5538070142119995,1.776783549955,3.782692206244058,25304,1.6778000000000002,1.0049642744773177,0.12175713838525955,2.6860000000000004,0.0,0.0,6.579529816461369,-6.457772678076109,-6.579529816461369
25305,-6.8175,-2.9356,3.8819,gdb 25305,O=CC(=O)N1C=CN=C1,-6.91169204908,-11.1236,-6.89542558383241,-3.126588253698,-9.5765,-3.0134720923222287,3.785103795382,1.547088771019,3.8819534915101817,25305,2.2175000000000002,0.6826997595324766,0.1093193391159361,2.2644,0.0,0.0,6.177176812945889,-6.067857473829952,-6.177176812945889
25328,-6.1219,-2.4705,3.6514,gdb 25328,N=C1C=C(NC=N1)C=O,-6.220522844172,-10.0579,-6.23185278785185,-2.459909296208,-8.8597,-2.5511356564437446,3.760613547964,1.198276463907,3.6807171314081057,25328,1.5219000000000003,1.4359814985389012,0.15781147556753478,2.7295000000000003,0.0,0.0,6.937057508769061,-6.7792460332015265,-6.937057508769061
25330,-5.9563,-2.3389,3.6174,gdb 25330,N=C1C=CNC(C=O)=N1,-6.046369973644,-9.9547,-6.061467998596244,-2.47623612782,-8.8977,-2.4495144915409677,3.5701338458240004,1.05701392965,3.6119535070552766,25330,1.3562999999999998,1.596278831591348,0.15633929001367242,2.8611,0.0,0.0,6.9326652010767535,-6.776325911063081,-6.9326652010767535
25340,-6.1625,-2.4189,3.7436,gdb 25340,N=C1OC=CC(C=O)=C1,-6.307599279436,-10.9362,-6.26265435695095,-2.51705320685,-8.8492,-2.5226024477566376,3.790546072586,2.087006587205,3.7400519091943125,25340,1.5624999999999998,1.07238944100164,0.1209974379059042,2.7811000000000003,0.0,0.0,6.83333827799983,-6.712340840093925,-6.83333827799983
25341,-6.6547,-2.8755,3.7792,gdb 25341,N=C1OC=CC(C=O)=N1,-6.753866010164,-11.0329,-6.744683841476258,-3.036790679832,-9.3915,-2.9819546414463223,3.71435419173,1.641463304534,3.7627292000299355,25341,2.0547000000000004,0.9561988244393257,0.14187316112379744,2.3245,0.0,0.0,6.5486098857554325,-6.406736724631635,-6.5486098857554325
25382,-6.0307,-2.6388,3.3919000000000006,gdb 25382,N=C1NC(C=O)=CN=C1,-6.103513884286,-10.4591,-6.126113681042146,-2.718417463398,-8.9767,-2.719115711917451,3.385096420888,1.482412207821,3.406997969124695,25382,1.4307000000000005,3.1408614583799186,0.3244897453653478,2.5612000000000004,0.0,0.0,6.988995970307522,-6.6645062249421745,-6.988995970307522
25383,-6.1652,-2.6271,3.5381,gdb 25383,N=C1NC(C=O)=NC=C1,-6.253176507396,-10.5844,-6.259191382074569,-2.672158107164,-9.0299,-2.7116807497448696,3.581018400232,1.554476817507,3.547510632329699,25383,1.5651999999999997,2.0353196413025283,0.23004144239703073,2.5729,0.0,0.0,6.9716267395382925,-6.7415852971412615,-6.9716267395382925
25384,-6.7252,-3.1144,3.6108,gdb 25384,N=C1NC(C=O)=NC=N1,-6.778356257582,-10.7077,-6.811144181809748,-3.107540283484,-9.5178,-3.1942433471683676,3.670815974098,1.189963789936,3.6169008346413807,25384,2.1252000000000004,1.629223073872076,0.25002531236748127,2.0856000000000003,0.0,0.0,6.548438845031451,-6.29841353266397,-6.548438845031451
25385,-6.1473,-2.5351,3.612200000000001,gdb 25385,N=C1OC(C=O)=CC=C1,-6.342974081262,-10.8957,-6.244076213484335,-2.568754840288,-8.9747,-2.626515568223467,3.774219240974,1.921004095854,3.617560645260868,25385,1.5473000000000006,1.622183611482693,0.18125005799135813,2.6649000000000003,0.0,0.0,6.861057508769061,-6.679807450777703,-6.861057508769061
25386,-6.7002,-3.0604,3.6398,gdb 25386,N=C1OC(C=O)=CC=N1,-6.835500168223999,-11.0469,-6.787897358766949,-3.110261422086,-9.5171,-3.1491266919281204,3.725238746138,1.529831087446,3.638770666838828,25386,2.1002,1.4889414017808333,0.2258093285879841,2.1396,0.0,0.0,6.527030247746382,-6.301220919158398,-6.527030247746382
25400,-5.9467,-2.3446,3.6021,gdb 25400,N=C1NC=CN=C1C=O,-6.059975666654,-10.2987,-6.035994822164019,-2.416371078576,-8.6704,-2.463313146691637,3.643604588078,1.628347438852,3.5726816754723822,25400,1.3467,1.673595272466997,0.16275146991914005,2.8554000000000004,0.0,0.0,6.957607508769062,-6.794856038849922,-6.957607508769062
25531,-4.2795,-1.3466,2.9329,gdb 25531,[NH2+]=CNC1=COC(=O)[N-]1,-4.201438001488,-9.3039,-4.412195676402582,-1.52383761712,-7.4052,-1.4239283804409046,2.677600384368,1.898698214263,2.988267295961677,25531,0.0,10.887508396985536,0.0,3.8533999999999997,0.0,0.0,7.493972893384445,-7.493972893384445,-7.493972893384445
25821,-4.5405,-0.8806,3.6599,gdb 25821,NC(=[NH2+])C1=NC=C([O-])N1,-5.053154383914,-9.3018,-4.637117368711841,-1.311588806164,-7.1395,-0.972369394692171,3.74156557775,2.162387155668,3.6647479740196705,25821,0.0,1.3982720803188142,0.0,4.3194,0.0,0.0,7.486681701799869,-7.486681701799869,-7.486681701799869
25860,-3.9367,-0.9788,2.9579,gdb 25860,NC(=[NH2+])C1=CNC(=O)[N-]1,-4.302120129762,-8.8243,-4.081118840543311,-1.308867667562,-7.0633,-1.0581852571920263,2.9932524622,1.761030649007,3.022933583351285,25860,0.0,10.222121505996554,0.0,4.2212000000000005,0.0,0.0,7.803846074269504,-7.803846074269504,-7.803846074269504
26187,-2.6549,-0.7325,1.9224,gdb 26187,CC([NH3+])C1=CC([O-])=CO1,-4.971520225853999,-7.5921,-2.7905632911444065,-2.824541868876,-5.029,-0.8016655707116773,2.146978356978,2.563144792465,1.9888977204327292,26187,0.0,88.9893961381051,0.0,4.4675,0.0,0.0,6.396644776263997,-6.396644776263997,-6.396644776263997
26539,-4.621,-1.063,3.5580000000000007,gdb 26539,CC1=C([O-])C(=[NH2+])C=CO1,-4.7619925535,-9.4264,-4.729956081424293,-1.175531876064,-7.259,-1.1540954096516556,3.586460677436,2.167366994058,3.575860671772637,26539,0.02100000000000063,1.9158948915915432,0.0029053241447655914,4.1370000000000005,0.0,0.0,7.542413475348333,-7.5395081512035675,-7.542413475348333
26861,-4.9782,-1.5986,3.3796,gdb 26861,CC1=C(N)N=CC(=N)O1,-5.371527600347999,-9.7534,-5.066891082258798,-1.7769035071059998,-7.8296,-1.6858366619733394,3.594624093242,1.92381981107,3.3810544202854587,26861,0.37820000000000037,3.254902083203812,0.08889208071269035,3.6014,0.0,0.0,7.022247162027506,-6.933355081314816,-7.022247162027506
26863,-5.4151,-1.8802,3.5348999999999995,gdb 26863,CC1=C(N)N=CC(=O)O1,-5.771534974842,-10.2113,-5.492398526405939,-2.049017367306,-8.1663,-1.9679996948147673,3.722517607536,2.045032563175,3.5243988315911716,26863,0.8150999999999999,2.0551415623241254,0.12096403205808137,3.3198,0.0,0.0,6.309656600585293,-6.188692568527212,-6.309656600585293
26877,-4.8315,-1.2302,3.6013,gdb 26877,CC1=C(O)N=CC(=N)N1,-4.990568196068,-9.7155,-4.91552537348471,-1.4802993994879998,-7.5192,-1.320817848172785,3.51026879658,2.196351037511,3.594707525311925,26877,0.23150000000000032,1.677730192655296,0.02804637488071517,3.9698,0.0,0.0,7.302776993171973,-7.274730618291257,-7.302776993171973
26878,-5.4754,-1.7764,3.699,gdb 26878,CC1=C(O)N=CC(=N)O1,-5.589218688508,-10.16,-5.551073852014942,-1.989152318062,-8.1741,-1.8580452194516364,3.600066370446,1.985895154714,3.6930286325633057,26878,0.8753999999999997,1.2361826445852906,0.0781434899811361,3.4236000000000004,0.0,0.0,6.914515367324627,-6.836371877343491,-6.914515367324627
26880,-6.019,-2.0878,3.9312,gdb 26880,CC1=C(O)N=CC(=O)O1,-6.06813908246,-10.7791,-6.0798224384607895,-2.27215073267,-8.5658,-2.168485842738001,3.79598834979,2.213330113984,3.9113365957227884,26880,1.4190000000000003,0.5788921024644749,0.05931760932306948,3.1122,0.0,0.0,6.1574575087690615,-6.098139899445992,-6.1574575087690615
26905,-4.7313,-1.3493,3.382,gdb 26905,NC1=C(O)N=CC(=N)O1,-5.009616166282,-9.7245,-4.803612567967485,-1.5129530627119998,-7.629,-1.42748500593751,3.49666310357,2.095494008102,3.376127562029975,26905,0.13130000000000025,3.2323626072560043,0.03064703182513213,3.8507000000000007,0.0,0.0,6.8453175919291445,-6.8146705601040125,-6.8453175919291445
26907,-5.1595,-1.605,3.5545000000000004,gdb 26907,NC1=C(O)N=CC(=O)O1,-5.357921907338,-10.2096,-5.223703512247316,-1.7687400913,-7.9562,-1.6836860038443158,3.59190295464,2.253381656801,3.5400175084030003,26907,0.5595000000000006,1.9364269267101593,0.07823567304089658,3.595,0.0,0.0,6.135094501140047,-6.056858828099151,-6.135094501140047
26912,-5.1505,-1.4722,3.6783,gdb 26912,NC1=C(O)OC(=N)C=N1,-5.053154383914,-10.0306,-5.218095621460868,-1.5864238049659998,-7.9022,-1.5577728863050473,3.4667305789480003,2.128374855155,3.6603227351558205,26912,0.5505000000000002,1.3197199771114023,0.05246174513732236,3.7278000000000002,0.0,0.0,6.807192020203572,-6.754730275066249,-6.807192020203572
26915,-5.5561,-1.8864,3.6697,gdb 26915,NC1=C(O)OC(=O)C=N1,-5.431392649592,-10.4636,-5.617559453605955,-1.942892961828,-8.3182,-1.9595535764892356,3.491220826366,2.145427824339,3.65800587711672,26915,0.9561,1.3559185769091533,0.09361394519545342,3.3136,0.0,0.0,6.0936049083798665,-5.999990963184413,-6.0936049083798665
26921,-4.7803,-1.1748,3.6055,gdb 26921,OC1=C(O)N=CC(=N)N1,-4.919818592415999,-9.7644,-4.850746545374493,-1.295261974552,-7.5405,-1.25127325026122,3.624556617864,2.223875301562,3.599473295113273,26921,0.18030000000000063,1.6561251237706538,0.021562171273489545,4.0252,0.0,0.0,7.116081001492553,-7.094518830219063,-7.116081001492553
26922,-5.2951,-1.7548,3.5403,gdb 26922,OC1=C(O)N=CC(=N)O1,-5.36064304594,-10.3783,-5.356429873492339,-1.78234578431,-8.2272,-1.8205366756758306,3.57829726163,2.151106608198,3.5358931978165087,26922,0.6950999999999998,2.021792798497834,0.1014816577317746,3.4452000000000003,0.0,0.0,6.681777771986848,-6.5802961142550735,-6.681777771986848
27294,-4.6594,-1.0602,3.5992,gdb 27294,CC1=CC(=[NH2+])C([O-])=CO1,-4.821857602744,-9.4988,-4.761798333564502,-1.161926183054,-7.2535,-1.148130903967419,3.662652558292,2.245269443613,3.6136674295970828,27294,0.05939999999999995,1.6886286257916079,0.007243095498744504,4.1398,0.0,0.0,7.545868090732948,-7.538624995234203,-7.545868090732948
27431,-5.6486,-1.6658,3.9828,gdb 27431,NC1=CC(=N)C=NC=N1,-5.79602522226,-10.0175,-5.744446274442376,-2.09527672354,-7.9677,-1.7515310103827673,3.703469637322,2.049811418632,3.992915264059609,27431,1.0486000000000002,0.4860214156233402,0.036801784556856794,3.5342000000000002,0.0,0.0,7.034057379158947,-6.99725559460209,-7.034057379158947
27438,-6.035,-2.201,3.834,gdb 27438,NC1=CC(=O)N=CC=N1,-6.296714725028,-10.2916,-6.1310896479168155,-2.522495484054,-8.5713,-2.2834718900761866,3.771498102372,1.720278769087,3.847617757840629,27438,1.4350000000000003,0.799764004564079,0.08287382308362677,2.999,0.0,0.0,6.396630585692138,-6.313756762608512,-6.396630585692138
28830,-5.4804,-1.6324,3.848,gdb 28830,NC1=CC=CC(=O)C=N1,-5.698064232588,-10.0339,-5.575965552600306,-2.02724825849,-7.9242,-1.725719238603428,3.670815974098,2.109713881563,3.850246313996878,28830,0.8804000000000005,0.7637678950426897,0.04855624028390007,3.5676,0.0,0.0,6.8012059932978435,-6.7526497530139435,-6.8012059932978435
28836,-5.329,-1.9313,3.3976999999999995,gdb 28836,NC1=CN=CC(=N)C=N1,-5.581055272702,-9.7086,-5.406528283567499,-1.989152318062,-8.113,-2.020032891396043,3.59190295464,1.595547160029,3.3864953921714562,28836,0.7289999999999999,3.088342312275545,0.16257605429100205,3.2687,0.0,0.0,7.034057379158947,-6.871481324867944,-7.034057379158947
28839,-5.7522,-1.9265,3.8257,gdb 28839,NC1=CN=CC(=O)C=N1,-5.970178092788,-10.091,-5.832939495540763,-2.370111722342,-8.1521,-2.012908363407433,3.6027875090479995,1.938935986934,3.82003113213333,28839,1.1522000000000003,0.8218354022200736,0.06837799080217051,3.2735000000000003,0.0,0.0,6.440672893384445,-6.372294902582274,-6.440672893384445
28851,-6.0898,-2.0379,4.0519,gdb 28851,OC1=CC=CC(=O)C=N1,-6.23140739858,-10.5121,-6.177671252266044,-2.443582464596,-8.4322,-2.118190281200751,3.787824933984,2.07988801071,4.059480971065293,28851,1.4898000000000005,0.38318327987741346,0.04122286191293942,3.1621,0.0,0.0,6.670742124153676,-6.629519262240737,-6.670742124153676
29051,-5.5295,-1.8507,3.6788,gdb 29051,NC1=CN=CC=NC1=N,-5.760650420434,-9.7384,-5.617840914156303,-2.242218208048,-8.0378,-1.937254791333699,3.5211533509879995,1.700646503155,3.6805861228226036,29051,0.9294999999999998,1.3176428184269504,0.08844040293808135,3.3493000000000004,0.0,0.0,7.034224243064272,-6.94578384012619,-7.034224243064272
29052,-5.8995,-1.919,3.9805,gdb 29052,NC1=CN=CC=NC1=O,-6.212359428366,-10.1404,-5.983606983114776,-2.508889791044,-8.2335,-2.0057971909241115,3.703469637322,1.906845900607,3.9778097921906648,29052,1.2994999999999999,0.4898481975012492,0.045966497936868175,3.281,0.0,0.0,6.358065201076753,-6.312098703139885,-6.358065201076753
29053,-5.4164,-1.7119,3.7045,gdb 29053,NC1=CN=CN=CC1=N,-5.679016262374,-9.8098,-5.50295229954734,-2.084392169132,-7.9289,-1.794949132510049,3.594624093242,1.880827652851,3.7080031670372913,29053,0.8164000000000005,1.2148150860094054,0.07161710999278034,3.4881,0.0,0.0,7.025344953123444,-6.953727843130664,-7.025344953123444
29054,-5.7971,-1.9867,3.810400000000001,gdb 29054,NC1=CN=CN=CC1=O,-6.103513884286,-10.2475,-5.875952568368361,-2.359227167934,-8.301,-2.0594729053879384,3.747007854954,1.946521102081,3.8164796629804227,29054,1.1971000000000005,0.8639963063112537,0.07468715831136731,3.2133000000000003,0.0,0.0,6.388026739538292,-6.313339581226924,-6.388026739538292
29144,-5.0353,-1.3787,3.6566,gdb 29144,CC1=NC(N)=COC1=N,-5.311662551104,-9.7884,-5.116446181419194,-1.534722171528,-7.6048,-1.4764369818501444,3.776940379576,2.183547278145,3.64000919956905,29144,0.4353000000000005,1.412803538732351,0.044409313565323356,3.8213,0.0,0.0,6.909147724879289,-6.864738411313966,-6.909147724879289
29558,-4.7584,-1.1171,3.6413,gdb 29558,CC1=COC=C([O-])C1=[NH2+],-4.91165517661,-9.5691,-4.86326655456489,-1.213627816492,-7.3442,-1.2081291210410707,3.698027360118,2.224876860439,3.6551374335238194,29558,0.15840000000000015,1.4819942955174166,0.01695139049060426,4.0829,0.0,0.0,7.546224629194486,-7.529273238703882,-7.546224629194486
29564,-4.7466,-1.2192,3.5274,gdb 29564,NC1=COC=C([O-])C1=[NH2+],-4.895328344998,-9.4487,-4.850926375958701,-1.295261974552,-7.3708,-1.3019684624470733,3.600066370446,2.077955811054,3.548957913511628,29564,0.14660000000000012,2.102286687999318,0.022255098958819396,3.9808000000000003,0.0,0.0,7.48798979896586,-7.465734700007041,-7.48798979896586
29822,-4.9946,-1.3877,3.6069,gdb 29822,CN1C=C(N)N=CC1=O,-5.262682056268,-9.8304,-5.086192023207268,-1.532001032926,-7.6272,-1.485275925145475,3.730681023342,2.203236378573,3.6009160980617927,29822,0.39460000000000034,1.6489799029501064,0.046986820989590346,3.8123000000000005,0.0,0.0,6.748308859963717,-6.701322038974126,-6.748308859963717
29825,-4.9216,-1.2805,3.6411,gdb 29825,CN1C=C(O)N=CC1=N,-5.023221859292,-9.7413,-5.0108374574410774,-1.4802993994879998,-7.5716,-1.376849385468529,3.545643598406,2.169620369371,3.6339880719725484,29825,0.32159999999999994,1.482918865343292,0.034437930832092775,3.9195,0.0,0.0,7.217653541014374,-7.183215610182281,-7.217653541014374
