mol_id,HOMO_ORCA(eV),LUMO_ORCA(eV),GAP_ORCA(eV),smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
23724,-5.5355,-1.5868,3.9487,gdb 23724,FC1=CNC(=N)C=N1,-5.613708935926,-10.4952,-5.6124868492305096,-1.814999447534,-8.0529,-1.6761188702858987,3.798709488392,2.44235135462,3.936367978944611,23724,1.0124868492305097,0.5689004596128491,0.04159386662053799,3.5238811297141015,0.0,0.0,6.715694415005852,-6.674100548385314,-6.715694415005852
23840,-6.2385,-2.2326,4.0059000000000005,gdb 23840,FC1=NNC(=N)C=N1,-6.269503339008,-10.6802,-6.300896294881275,-2.484399543626,-8.833,-2.311581903964501,3.785103795382,1.84729506116,3.989314390916774,23840,1.700896294881275,0.47533244358184895,0.05838199240769635,2.8884180960354993,0.0,0.0,6.333877789878131,-6.275495797470435,-6.333877789878131
23841,-6.2481,-2.2856,3.9625,gdb 23841,FC1=NNC(=N)N=C1,-6.266782200406,-10.5756,-6.314140947696898,-2.47623612782,-8.8901,-2.3729356113898974,3.790546072586,1.685432372089,3.9412053363070005,23841,1.714140947696898,0.5596927492614752,0.06927871591397772,2.827064388610103,0.0,0.0,6.255943041867521,-6.186664325953544,-6.255943041867521
24471,-5.1696,-1.4186,3.751,gdb 24471,N1C=NC2=CN=CC2=C1,-5.26540319487,-9.7885,-5.246520525649726,-1.52383761712,-7.6484,-1.498544805795274,3.74156557775,2.140093537217,3.747975719854452,24471,0.646520525649726,1.0574414133420151,0.04936762693302722,3.7014551942047262,0.0,0.0,6.618745866357418,-6.569378239424391,-6.618745866357418
24525,-4.8574,-1.4481,3.4093,gdb 24525,N1C=CC=C2C=NC=C12,-4.963356810048,-9.4375,-4.948431441900595,-1.567375834752,-7.5672,-1.54166130136433,3.395980975296,1.870327634981,3.4067701405362643,24525,0.3484314419005948,3.0077931755700855,0.07567787467507012,3.65833869863567,0.0,0.0,7.012641994543562,-6.936964119868492,-7.012641994543562
24528,-4.9473,-1.4659,3.4814000000000003,gdb 24528,N1C=CN=C2C=CC=C12,-5.053154383914,-9.5133,-5.041065151139844,-1.5809815277619998,-7.6069,-1.5644554305174312,3.46945171755,1.906329012969,3.476609720622413,24528,0.4410651511398445,2.4482021538012533,0.07797468698538469,3.635544569482569,0.0,0.0,7.017587556673739,-6.939612869688355,-7.017587556673739
24530,-5.2478,-2.0721,3.1757,gdb 24530,N1C=CN=C2C=NC=C12,-5.336152798522,-9.8398,-5.326445305345181,-2.179632020202,-8.2084,-2.1571210927158306,3.15652077832,1.631388706139,3.16932421262935,24530,0.7264453053451809,5.869895544208672,0.30791930198473627,3.0428789072841695,0.0,0.0,6.677801583613136,-6.3698822816284,-6.677801583613136
24535,-5.3603,-1.7512,3.6091,gdb 24535,N1C=NC=C2C=NC=C12,-5.450440619806,-9.8994,-5.438626066664666,-1.839489694952,-7.9507,-1.81840001610854,3.610950924854,1.948720055594,3.620226050556126,24535,0.8386260666646661,1.582358885608378,0.09582458929709949,3.3815999838914603,0.0,0.0,6.672588693800246,-6.576764104503146,-6.672588693800246
24538,-5.0752,-1.5546,3.5206,gdb 24538,O1C=CC=C2C=CC=C12,-5.191932452615999,-9.6858,-5.168633877358683,-1.627240883996,-7.6713,-1.6511964048411012,3.56469156862,2.014473076683,3.517437472517582,24538,0.5686338773586834,2.166426551575026,0.08895703903521603,3.548803595158899,0.0,0.0,6.981037260815751,-6.892080221780535,-6.981037260815751
24540,-5.3954,-2.1286,3.2668000000000004,gdb 24540,O1C=CC=C2C=NC=C12,-5.51030566905,-10.0305,-5.474426907758719,-2.19051657461,-8.2603,-2.2119484201993402,3.31978909444,1.770195350931,3.262478487559379,24540,0.8744269077587192,4.54158908474538,0.2867708276726102,2.98805157980066,0.0,0.0,6.639275596087148,-6.352504768414538,-6.639275596087148
24543,-5.5081,-2.1675,3.3406,gdb 24543,O1C=CN=C2C=CC=C12,-5.621872351732,-10.1272,-5.593090755871298,-2.223170237834,-8.3346,-2.2572536313774596,3.398702113898,1.792569048034,3.3358371244938385,24543,0.9930907558712982,3.691402393503013,0.26471828949721393,2.9427463686225406,0.0,0.0,6.6444884859000375,-6.3797701964028235,-6.6444884859000375
24545,-5.8554,-2.793,3.0624,gdb 24545,O1C=CN=C2C=NC=C12,-5.967456954186,-10.3957,-5.920804086031602,-2.824541868876,-8.9626,-2.865838342830738,3.14291508531,1.433079206938,3.0549657432008637,24545,1.320804086031602,7.9616345080875774,0.7593539556578781,2.334161657169262,0.0,0.0,6.267401947811024,-5.508047992153146,-6.267401947811024
24548,-5.5244,-1.8503,3.6741,gdb 24548,O1C=NC=C2C=CC=C12,-5.608266658722,-10.1633,-5.603034091238004,-1.9047970214,-8.0602,-1.9207286726882211,3.703469637322,2.103123399569,3.6823054185497828,24548,1.003034091238004,1.3031638801731056,0.09438833980956839,3.279271327311779,0.0,0.0,6.639275596087148,-6.54488725627758,-6.639275596087148
24550,-5.8962,-2.4366,3.4596000000000005,gdb 24550,O1C=NC=C2C=NC=C12,-5.981062647196,-10.3923,-5.960055182973786,-2.47623612782,-8.6614,-2.491377006834933,3.504826519376,1.730863194076,3.468678176138853,24550,1.3600551829737861,2.5066381930705286,0.24617945256027954,2.708622993165067,0.0,0.0,6.261891178580254,-6.015711726019974,-6.261891178580254
24760,-5.2833,-2.024,3.2593,gdb 24760,O=C1C=CC2=C1C=CN2,-5.453161758408,-10.0781,-5.378249636889506,-2.032690535694,-8.4149,-2.117440785637244,3.420471222714,1.663230535426,3.260808851252262,24760,0.778249636889506,4.562819699875321,0.25642233689962174,3.0825592143627563,0.0,0.0,6.635938277999831,-6.379515941100209,-6.635938277999831
24761,-5.7395,-2.5137,3.2258,gdb 24761,O=C1C=CC2=C1C=CO2,-5.910313043544,-10.709,-5.814311587965552,-2.487120682228,-8.9742,-2.5941214315125056,3.423192361316,1.734837915706,3.220190156453046,24761,1.214311587965552,5.107275136340749,0.44784013613171064,2.6058785684874946,0.0,0.0,6.247684093900229,-5.799843957768519,-6.247684093900229
24762,-5.7413,-2.3533,3.388,gdb 24762,O=C1C=CC2=C1N=CN2,-5.893986211931999,-10.5499,-5.814996418946676,-2.348342613526,-8.8039,-2.4370420732407965,3.545643598406,1.745955632663,3.37795434570588,24762,1.2149964189466764,3.270438603308411,0.2869357209918704,2.7629579267592037,0.0,0.0,6.253621650461314,-5.966685929469444,-6.253621650461314
24763,-6.2315,-2.8461,3.3854,gdb 24763,O=C1C=CC2=C1N=CO2,-6.391954576098,-11.2221,-6.286011514892133,-2.805493898662,-9.371,-2.913729391972805,3.586460677436,1.851111303192,3.372282122919328,24763,1.6860115148921329,3.3245011622736955,0.40475352959634486,2.2862706080271953,0.0,0.0,5.82089300371553,-5.416139474119185,-5.82089300371553
24764,-5.4497,-2.0543,3.3954,gdb 24764,O=C1C=CC2=C1NC=C2,-5.589218688508,-10.2099,-5.540321060009245,-2.084392169132,-8.435,-2.146696563408363,3.504826519376,1.774874938739,3.393624496600882,24764,0.9403210600092453,3.1251628859476526,0.21220344987805637,3.053303436591637,0.0,0.0,6.624788277999831,-6.4125848281217745,-6.624788277999831
24765,-5.8186,-2.402,3.4166,gdb 24765,O=C1C=CC2=C1NC=N2,-5.953851261175999,-10.62,-5.891298937337647,-2.402765385566,-8.8654,-2.480041312977661,3.5538070142119995,1.754648750027,3.4112576243599864,24765,1.2912989373376476,2.968644142048335,0.27681432038480275,2.719958687022339,0.0,0.0,6.276508528289369,-5.999694207904566,-6.276508528289369
24766,-5.9361,-2.516,3.4201,gdb 24766,O=C1C=CC2=C1OC=C2,-6.076302498266,-10.8632,-6.009243082721957,-2.53065889986,-8.9806,-2.6037833179590444,3.545643598406,1.88262610034,3.4054597647629126,24766,1.409243082721957,3.0193122248375484,0.30725400766888844,2.596216682040956,0.0,0.0,6.222321197972627,-5.915067190303739,-6.222321197972627
24767,-6.3443,-2.8764,3.4679,gdb 24767,O=C1C=CC2=C1OC=N2,-6.479031011362,-11.3107,-6.397158219666902,-2.862637809304,-9.4175,-2.9446455361864485,3.616393202058,1.89321871323,3.452512683480453,24767,1.7971582196669018,2.6296536340994114,0.34126243218945435,2.2553544638135516,0.0,0.0,5.830805984484761,-5.489543552295307,-5.830805984484761
24768,-5.753,-2.2085,3.5445,gdb 24768,O=C1C=CC2=CC=CN12,-5.845005717096,-10.5737,-5.839543668875174,-2.247660485252,-8.6211,-2.2921726497823505,3.597345231844,1.952597812056,3.5473710190928234,24768,1.239543668875174,1.9788664758594743,0.17712584771442558,2.9078273502176497,0.0,0.0,6.717626739538292,-6.540500891823866,-6.717626739538292
24770,-6.2132,-2.6882,3.5249999999999995,gdb 24770,O=C1C=CC2=NC=CN12,-6.307599279436,-11.0109,-6.283122727844319,-2.704811770388,-9.1697,-2.7617809542974876,3.6027875090479995,1.841158819204,3.521341773546831,24770,1.6831227278443188,2.1410819772767717,0.2602272063424581,2.4382190457025126,0.0,0.0,6.311518935529188,-6.05129172918673,-6.311518935529188
24846,-6.5395,-2.6295,3.91,gdb 24846,N=C1NC(=N)N=CC=N1,-6.699443238124,-10.6724,-6.633666146934508,-2.955156521772,-9.0378,-2.7187352591374556,3.744286716352,1.634628741989,3.9149308877970523,24846,2.0336661469345083,0.6114153319888342,0.08978826991053276,2.4812647408625446,0.0,0.0,7.119598673010225,-7.029810403099693,-7.119598673010225
24871,-6.2636,-2.5581,3.7055,gdb 24871,N=C1NC(=CC=N1)C#N,-6.334810665456,-10.5321,-6.366469433616619,-2.68032152297,-8.7163,-2.6579052076387324,3.654489142486,1.815783246376,3.708564225977887,24871,1.7664694336166196,1.1992432231912697,0.15297378732473305,2.542094792361268,0.0,0.0,6.523299931004301,-6.370326143679568,-6.523299931004301
24872,-5.594,-1.7862,3.8078,gdb 24872,N=C1NC(=CN=C1)C#C,-5.698064232588,-10.125,-5.69146938571593,-1.94561410043,-7.8099,-1.8879687347802947,3.749728993556,2.315095083567,3.8035006509356353,24872,1.09146938571593,0.8836513547667395,0.06964599151464834,3.3120312652197055,0.0,0.0,7.228197425608978,-7.1585514340943295,-7.228197425608978
24873,-6.2257,-2.4188,3.8069,gdb 24873,N=C1NC(=CN=C1)C#N,-6.323926111047999,-10.5408,-6.320422558105062,-2.574197117492,-8.5855,-2.511741988993237,3.749728993556,1.955311150331,3.8086805691118255,24873,1.7204225581050625,0.868856696115715,0.1079411150288699,2.6882580110067633,0.0,0.0,6.578293596162672,-6.470352481133801,-6.578293596162672
25164,-6.115,-2.3229,3.7921,gdb 25164,N=C1NC=CN=C1C#N,-6.236849675784,-10.508,-6.209645720659313,-2.566033701686,-8.4792,-2.4334408521648676,3.670815974098,2.028845551206,3.776204868494445,25164,1.6096457206593129,0.9655094944717748,0.1122252204805194,2.7665591478351326,0.0,0.0,6.449178211547288,-6.336952991066768,-6.449178211547288
25197,-5.9266,-1.9702,3.9564,gdb 25197,N=C1NC=CN=CC1=O,-6.266782200406,-10.3037,-6.025657265097987,-2.636783305338,-8.2771,-2.0787832407327524,3.629998895068,2.026593418168,3.9468740243652345,25197,1.425657265097987,0.5490781014600642,0.056526601309476905,3.1212167592672477,0.0,0.0,6.857657508769061,-6.8011309074595845,-6.857657508769061
25304,-6.2778,-2.514,3.7638,gdb 25304,O=CC(=O)N1C=CC=C1,-6.329368388252,-10.9837,-6.378473291573404,-2.77556137404,-9.2069,-2.595781085329346,3.5538070142119995,1.776783549955,3.782692206244058,25304,1.7784732915734043,0.9454470877525123,0.12141943148684628,2.6042189146706543,0.0,0.0,6.579529816461369,-6.458110384974522,-6.579529816461369
25305,-6.8175,-2.9356,3.8819,gdb 25305,O=CC(=O)N1C=CN=C1,-6.91169204908,-11.1236,-6.89542558383241,-3.126588253698,-9.5765,-3.0134720923222287,3.785103795382,1.547088771019,3.8819534915101817,25305,2.2954255838324107,0.6825783629258879,0.11314082843260365,2.1865279076777715,0.0,0.0,6.177176812945889,-6.064035984513285,-6.177176812945889
25328,-6.1219,-2.4705,3.6514,gdb 25328,N=C1C=C(NC=N1)C=O,-6.220522844172,-10.0579,-6.23185278785185,-2.459909296208,-8.8597,-2.5511356564437446,3.760613547964,1.198276463907,3.6807171314081057,25328,1.6318527878518505,1.3097061020519967,0.15433287546048863,2.6488643435562556,0.0,0.0,6.937057508769061,-6.782724633308573,-6.937057508769061
25330,-5.9563,-2.3389,3.6174,gdb 25330,N=C1C=CNC(C=O)=N1,-6.046369973644,-9.9547,-6.061467998596244,-2.47623612782,-8.8977,-2.4495144915409677,3.5701338458240004,1.05701392965,3.6119535070552766,25330,1.4614679985962444,1.6234210119560901,0.1713263221618136,2.7504855084590325,0.0,0.0,6.9326652010767535,-6.76133887891494,-6.9326652010767535
25340,-6.1625,-2.4189,3.7436,gdb 25340,N=C1OC=CC(C=O)=C1,-6.307599279436,-10.9362,-6.26265435695095,-2.51705320685,-8.8492,-2.5226024477566376,3.790546072586,2.087006587205,3.7400519091943125,25340,1.6626543569509502,1.0846521201687815,0.13022550893601065,2.6773975522433626,0.0,0.0,6.83333827799983,-6.703112769063819,-6.83333827799983
25341,-6.6547,-2.8755,3.7792,gdb 25341,N=C1OC=CC(C=O)=N1,-6.753866010164,-11.0329,-6.744683841476258,-3.036790679832,-9.3915,-2.9819546414463223,3.71435419173,1.641463304534,3.7627292000299355,25341,2.144683841476258,1.0084384884052833,0.15617672504116667,2.218045358553678,0.0,0.0,6.5486098857554325,-6.3924331607142655,-6.5486098857554325
25382,-6.0307,-2.6388,3.3919000000000006,gdb 25382,N=C1NC(C=O)=CN=C1,-6.103513884286,-10.4591,-6.126113681042146,-2.718417463398,-8.9767,-2.719115711917451,3.385096420888,1.482412207821,3.406997969124695,25382,1.5261136810421465,3.005794453430542,0.33124534475441963,2.480884288082549,0.0,0.0,6.988995970307522,-6.657750625553103,-6.988995970307522
25383,-6.1652,-2.6271,3.5381,gdb 25383,N=C1NC(C=O)=NC=C1,-6.253176507396,-10.5844,-6.259191382074569,-2.672158107164,-9.0299,-2.7116807497448696,3.581018400232,1.554476817507,3.547510632329699,25383,1.659191382074569,1.978027306990839,0.2369912901728377,2.4883192502551306,0.0,0.0,6.9716267395382925,-6.734635449365455,-6.9716267395382925
25384,-6.7252,-3.1144,3.6108,gdb 25384,N=C1NC(C=O)=NC=N1,-6.778356257582,-10.7077,-6.811144181809748,-3.107540283484,-9.5178,-3.1942433471683676,3.670815974098,1.189963789936,3.6169008346413807,25384,2.2111441818097486,1.5987490695906552,0.2552707100395915,2.0057566528316326,0.0,0.0,6.548438845031451,-6.293168134991859,-6.548438845031451
25385,-6.1473,-2.5351,3.612200000000001,gdb 25385,N=C1OC(C=O)=CC=C1,-6.342974081262,-10.8957,-6.244076213484335,-2.568754840288,-8.9747,-2.626515568223467,3.774219240974,1.921004095854,3.617560645260868,25385,1.644076213484335,1.5954845801697672,0.18941666086966968,2.5734844317765333,0.0,0.0,6.861057508769061,-6.671640847899392,-6.861057508769061
25386,-6.7002,-3.0604,3.6398,gdb 25386,N=C1OC(C=O)=CC=N1,-6.835500168223999,-11.0469,-6.787897358766949,-3.110261422086,-9.5171,-3.1491266919281204,3.725238746138,1.529831087446,3.638770666838828,25386,2.187897358766949,1.4937258264803883,0.23599426718752356,2.0508733080718797,0.0,0.0,6.527030247746382,-6.291035980558859,-6.527030247746382
25400,-5.9467,-2.3446,3.6021,gdb 25400,N=C1NC=CN=C1C=O,-6.059975666654,-10.2987,-6.035994822164019,-2.416371078576,-8.6704,-2.463313146691637,3.643604588078,1.628347438852,3.5726816754723822,25400,1.4359948221640193,1.8319037616787526,0.18995868195954252,2.7366868533083633,0.0,0.0,6.957607508769062,-6.767648826809519,-6.957607508769062
25531,-4.2795,-1.3466,2.9329,gdb 25531,[NH2+]=CNC1=COC(=O)[N-]1,-4.201438001488,-9.3039,-4.412195676402582,-1.52383761712,-7.4052,-1.4239283804409046,2.677600384368,1.898698214263,2.988267295961677,25531,0.0,9.461522623096448,0.0,3.7760716195590955,0.0,0.0,7.493972893384445,-7.493972893384445,-7.493972893384445
25821,-4.5405,-0.8806,3.6599,gdb 25821,NC(=[NH2+])C1=NC=C([O-])N1,-5.053154383914,-9.3018,-4.637117368711841,-1.311588806164,-7.1395,-0.972369394692171,3.74156557775,2.162387155668,3.6647479740196705,25821,0.037117368711841625,1.3771715046455921,0.0036912106332153078,4.227630605307829,0.0,0.0,7.486681701799869,-7.482990491166653,-7.486681701799869
25860,-3.9367,-0.9788,2.9579,gdb 25860,NC(=[NH2+])C1=CNC(=O)[N-]1,-4.302120129762,-8.8243,-4.081118840543311,-1.308867667562,-7.0633,-1.0581852571920263,2.9932524622,1.761030649007,3.022933583351285,25860,0.0,8.653822091596453,0.0,4.141814742807974,0.0,0.0,7.803846074269504,-7.803846074269504,-7.803846074269504
26187,-2.6549,-0.7325,1.9224,gdb 26187,CC([NH3+])C1=CC([O-])=CO1,-4.971520225853999,-7.5921,-2.7905632911444065,-2.824541868876,-5.029,-0.8016655707116773,2.146978356978,2.563144792465,1.9888977204327292,26187,0.0,79.61033952182815,0.0,4.398334429288323,0.0,0.0,6.396644776263997,-6.396644776263997,-6.396644776263997
26539,-4.621,-1.063,3.5580000000000007,gdb 26539,CC1=C([O-])C(=[NH2+])C=CO1,-4.7619925535,-9.4264,-4.729956081424293,-1.175531876064,-7.259,-1.1540954096516556,3.586460677436,2.167366994058,3.575860671772637,26539,0.12995608142429288,1.81416382639134,0.017024592668620237,4.045904590348345,0.0,0.0,7.542413475348333,-7.525388882679713,-7.542413475348333
26861,-4.9782,-1.5986,3.3796,gdb 26861,CC1=C(N)N=CC(=N)O1,-5.371527600347999,-9.7534,-5.066891082258798,-1.7769035071059998,-7.8296,-1.6858366619733394,3.594624093242,1.92381981107,3.3810544202854587,26861,0.4668910822587982,3.2412261857131193,0.10927694292424026,3.514163338026661,0.0,0.0,7.022247162027506,-6.912970219103266,-7.022247162027506
26863,-5.4151,-1.8802,3.5348999999999995,gdb 26863,CC1=C(N)N=CC(=O)O1,-5.771534974842,-10.2113,-5.492398526405939,-2.049017367306,-8.1663,-1.9679996948147673,3.722517607536,2.045032563175,3.5243988315911716,26863,0.8923985264059391,2.1214250518064324,0.1367068123277964,3.232000305185233,0.0,0.0,6.309656600585293,-6.172949788257497,-6.309656600585293
26877,-4.8315,-1.2302,3.6013,gdb 26877,CC1=C(O)N=CC(=N)N1,-4.990568196068,-9.7155,-4.91552537348471,-1.4802993994879998,-7.5192,-1.320817848172785,3.51026879658,2.196351037511,3.594707525311925,26877,0.3155253734847106,1.712159952765628,0.039010565269322506,3.879182151827215,0.0,0.0,7.302776993171973,-7.263766427902651,-7.302776993171973
26878,-5.4754,-1.7764,3.699,gdb 26878,CC1=C(O)N=CC(=N)O1,-5.589218688508,-10.16,-5.551073852014942,-1.989152318062,-8.1741,-1.8580452194516364,3.600066370446,1.985895154714,3.6930286325633057,26878,0.951073852014942,1.2597702644693,0.08651854634249138,3.341954780548364,0.0,0.0,6.914515367324627,-6.827996820982136,-6.914515367324627
26880,-6.019,-2.0878,3.9312,gdb 26880,CC1=C(O)N=CC(=O)O1,-6.06813908246,-10.7791,-6.0798224384607895,-2.27215073267,-8.5658,-2.168485842738001,3.79598834979,2.213330113984,3.9113365957227884,26880,1.4798224384607896,0.6188246093166403,0.06612730198038919,3.031514157261999,0.0,0.0,6.1574575087690615,-6.0913302067886725,-6.1574575087690615
26905,-4.7313,-1.3493,3.382,gdb 26905,NC1=C(O)N=CC(=N)O1,-5.009616166282,-9.7245,-4.803612567967485,-1.5129530627119998,-7.629,-1.42748500593751,3.49666310357,2.095494008102,3.376127562029975,26905,0.203612567967485,3.2877630921923613,0.04834023042760679,3.7725149940624902,0.0,0.0,6.8453175919291445,-6.796977361501538,-6.8453175919291445
26907,-5.1595,-1.605,3.5545000000000004,gdb 26907,NC1=C(O)N=CC(=O)O1,-5.357921907338,-10.2096,-5.223703512247316,-1.7687400913,-7.9562,-1.6836860038443158,3.59190295464,2.253381656801,3.5400175084030003,26907,0.6237035122473162,2.023525142464961,0.09113609452681444,3.5163139961556844,0.0,0.0,6.135094501140047,-6.043958406613233,-6.135094501140047
26912,-5.1505,-1.4722,3.6783,gdb 26912,NC1=C(O)OC(=N)C=N1,-5.053154383914,-10.0306,-5.218095621460868,-1.5864238049659998,-7.9022,-1.5577728863050473,3.4667305789480003,2.128374855155,3.6603227351558205,26912,0.6180956214608677,1.3964204688493784,0.06232689508526562,3.642227113694953,0.0,0.0,6.807192020203572,-6.744865125118306,-6.807192020203572
26915,-5.5561,-1.8864,3.6697,gdb 26915,NC1=C(O)OC(=O)C=N1,-5.431392649592,-10.4636,-5.617559453605955,-1.942892961828,-8.3182,-1.9595535764892356,3.491220826366,2.145427824339,3.65800587711672,26915,1.0175594536059556,1.406596028470115,0.10335531131087607,3.2404464235107646,0.0,0.0,6.0936049083798665,-5.99024959706899,-6.0936049083798665
26921,-4.7803,-1.1748,3.6055,gdb 26921,OC1=C(O)N=CC(=N)N1,-4.919818592415999,-9.7644,-4.850746545374493,-1.295261974552,-7.5405,-1.25127325026122,3.624556617864,2.223875301562,3.599473295113273,26921,0.2507465453744933,1.687206661208374,0.030549693598957792,3.94872674973878,0.0,0.0,7.116081001492553,-7.0855313078935955,-7.116081001492553
26922,-5.2951,-1.7548,3.5403,gdb 26922,OC1=C(O)N=CC(=N)O1,-5.36064304594,-10.3783,-5.356429873492339,-1.78234578431,-8.2272,-1.8205366756758306,3.57829726163,2.151106608198,3.5358931978165087,26922,0.7564298734923394,2.048970697651532,0.11192008691035035,3.3794633243241696,0.0,0.0,6.681777771986848,-6.569857685076498,-6.681777771986848
27294,-4.6594,-1.0602,3.5992,gdb 27294,CC1=CC(=[NH2+])C([O-])=CO1,-4.821857602744,-9.4988,-4.761798333564502,-1.161926183054,-7.2535,-1.148130903967419,3.662652558292,2.245269443613,3.6136674295970828,27294,0.16179833356450218,1.6148348370223307,0.018867127023871347,4.051869096032581,0.0,0.0,7.545868090732948,-7.527000963709076,-7.545868090732948
27431,-5.6486,-1.6658,3.9828,gdb 27431,NC1=CC(=N)C=NC=N1,-5.79602522226,-10.0175,-5.744446274442376,-2.09527672354,-7.9677,-1.7515310103827673,3.703469637322,2.049811418632,3.992915264059609,27431,1.1444462744423765,0.46951793752786747,0.03880174146259121,3.4484689896172327,0.0,0.0,7.034057379158947,-6.9952556376963555,-7.034057379158947
27438,-6.035,-2.201,3.834,gdb 27438,NC1=CC(=O)N=CC=N1,-6.296714725028,-10.2916,-6.1310896479168155,-2.522495484054,-8.5713,-2.2834718900761866,3.771498102372,1.720278769087,3.847617757840629,27438,1.5310896479168157,0.7647305490967079,0.08454981833359147,2.9165281099238136,0.0,0.0,6.396630585692138,-6.312080767358547,-6.396630585692138
28830,-5.4804,-1.6324,3.848,gdb 28830,NC1=CC=CC(=O)C=N1,-5.698064232588,-10.0339,-5.575965552600306,-2.02724825849,-7.9242,-1.725719238603428,3.670815974098,2.109713881563,3.850246313996878,28830,0.9759655526003062,0.7581332061889097,0.05342980971315444,3.4742807613965723,0.0,0.0,6.8012059932978435,-6.747776183584689,-6.8012059932978435
28836,-5.329,-1.9313,3.3976999999999995,gdb 28836,NC1=CN=CC(=N)C=N1,-5.581055272702,-9.7086,-5.406528283567499,-1.989152318062,-8.113,-2.020032891396043,3.59190295464,1.595547160029,3.3864953921714562,28836,0.8065282835674992,3.1905211436945433,0.18581674499673312,3.1799671086039574,0.0,0.0,7.034057379158947,-6.848240634162214,-7.034057379158947
28839,-5.7522,-1.9265,3.8257,gdb 28839,NC1=CN=CC(=O)C=N1,-5.970178092788,-10.091,-5.832939495540763,-2.370111722342,-8.1521,-2.012908363407433,3.6027875090479995,1.938935986934,3.82003113213333,28839,1.2329394955407629,0.8372307612878208,0.07454020119765983,3.1870916365925672,0.0,0.0,6.440672893384445,-6.366132692186785,-6.440672893384445
28851,-6.0898,-2.0379,4.0519,gdb 28851,OC1=CC=CC(=O)C=N1,-6.23140739858,-10.5121,-6.177671252266044,-2.443582464596,-8.4322,-2.118190281200751,3.787824933984,2.07988801071,4.059480971065293,28851,1.5776712522660439,0.37322523266101665,0.04251979173352918,3.0818097187992493,0.0,0.0,6.670742124153676,-6.6282223324201475,-6.670742124153676
29051,-5.5295,-1.8507,3.6788,gdb 29051,NC1=CN=CC=NC1=N,-5.760650420434,-9.7384,-5.617840914156303,-2.242218208048,-8.0378,-1.937254791333699,3.5211533509879995,1.700646503155,3.6805861228226036,29051,1.017840914156303,1.310247069603774,0.09630231349871106,3.262745208666301,0.0,0.0,7.034224243064272,-6.937921929565561,-7.034224243064272
29052,-5.8995,-1.919,3.9805,gdb 29052,NC1=CN=CC=NC1=O,-6.212359428366,-10.1404,-5.983606983114776,-2.508889791044,-8.2335,-2.0057971909241115,3.703469637322,1.906845900607,3.9778097921906648,29052,1.3836069831147764,0.4943596217114836,0.04939231201618921,3.1942028090758887,0.0,0.0,6.358065201076753,-6.308672889060564,-6.358065201076753
29053,-5.4164,-1.7119,3.7045,gdb 29053,NC1=CN=CN=CC1=N,-5.679016262374,-9.8098,-5.50295229954734,-2.084392169132,-7.9289,-1.794949132510049,3.594624093242,1.880827652851,3.7080031670372913,29053,0.9029522995473405,1.2013819676901758,0.07833386163618265,3.405050867489951,0.0,0.0,7.025344953123444,-6.947011091487261,-7.025344953123444
29054,-5.7971,-1.9867,3.810400000000001,gdb 29054,NC1=CN=CN=CC1=O,-6.103513884286,-10.2475,-5.875952568368361,-2.359227167934,-8.301,-2.0594729053879384,3.747007854954,1.946521102081,3.8164796629804227,29054,1.2759525683683612,0.8470104640617452,0.07804173667692213,3.140527094612062,0.0,0.0,6.388026739538292,-6.30998500286137,-6.388026739538292
29144,-5.0353,-1.3787,3.6566,gdb 29144,CC1=NC(N)=COC1=N,-5.311662551104,-9.7884,-5.116446181419194,-1.534722171528,-7.6048,-1.4764369818501444,3.776940379576,2.183547278145,3.64000919956905,29144,0.5164461814191943,1.4879707353502654,0.05549106750118869,3.7235630181498562,0.0,0.0,6.909147724879289,-6.8536566573781,-6.909147724879289
29558,-4.7584,-1.1171,3.6413,gdb 29558,CC1=COC=C([O-])C1=[NH2+],-4.91165517661,-9.5691,-4.86326655456489,-1.213627816492,-7.3442,-1.2081291210410707,3.698027360118,2.224876860439,3.6551374335238194,29558,0.2632665545648905,1.4192878811121077,0.02698173070057818,3.9918708789589292,0.0,0.0,7.546224629194486,-7.519242898493908,-7.546224629194486
29564,-4.7466,-1.2192,3.5274,gdb 29564,NC1=COC=C([O-])C1=[NH2+],-4.895328344998,-9.4487,-4.850926375958701,-1.295261974552,-7.3708,-1.3019684624470733,3.600066370446,2.077955811054,3.548957913511628,29564,0.2509263759587011,1.9693471805011395,0.03568389222703823,3.898031537552927,0.0,0.0,7.48798979896586,-7.452305906738822,-7.48798979896586
29822,-4.9946,-1.3877,3.6069,gdb 29822,CN1C=C(N)N=CC1=O,-5.262682056268,-9.8304,-5.086192023207268,-1.532001032926,-7.6272,-1.485275925145475,3.730681023342,2.203236378573,3.6009160980617927,29822,0.4861920232072679,1.6797177465587365,0.058972258291710114,3.7147240748545256,0.0,0.0,6.748308859963717,-6.689336601672006,-6.748308859963717
